timestep,elapsed_s,x,y,heading_deg,speed_ms,speed_kmh,vx,vy,accel_ms2,steering,throttle_brake,total_dist_m,lane_changes,on_broken_line,crash_vehicle,crash_object,reward,cost,current_lane_id,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety,bias_KeepLane,bias_ChangeLaneLeft,bias_ChangeLaneRight,bias_Brake
161,229.4207,146.0302,0.0543,0.343,12.0095,43.2342,12.0095,0.0336,-0.02203,-0.00957,-0.00098,135.429,2,0,0,0,1.25515,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
162,231.2342,147.2311,0.0577,0.218,12.0079,43.2283,12.0079,0.0232,-0.01627,-0.00467,-0.00079,136.63,2,0,0,0,1.25496,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
163,232.7706,148.4319,0.0613,0.173,12.0063,43.2227,12.0062,0.0594,-0.01562,0.00689,-0.00066,137.83,2,0,0,0,1.25477,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
164,234.2285,149.6324,0.0702,0.338,12.004,43.2143,12.0029,0.1643,-0.02328,0.02427,-0.00053,139.031,2,0,0,0,1.25456,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
165,235.5323,150.8325,0.0914,0.816,12.0001,43.2004,11.995,0.3506,-0.03869,0.04494,-0.00033,140.231,2,0,0,0,1.25409,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
166,237.1755,152.0348,0.1201,1.255,12.1106,43.5982,12.1089,0.2058,1.10487,-0.02207,0.39999,141.434,2,0,0,0,1.25677,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
167,238.7128,153.2479,0.1379,1.016,12.2212,43.9964,12.2209,0.0848,1.10632,-0.03213,0.39447,142.647,2,0,0,0,1.2681,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
168,240.1396,154.4722,0.1444,0.506,12.3316,44.3937,12.3316,-0.0222,1.10354,-0.02937,0.38894,143.871,2,0,0,0,1.27978,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
169,241.2882,155.7075,0.1411,-0.01,12.441,44.7875,12.4406,-0.0979,1.09376,-0.02092,0.38342,145.107,2,0,0,0,1.29132,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
170,242.5744,156.9537,0.1309,-0.403,12.5489,45.1759,12.548,-0.1437,1.07899,-0.01155,0.37795,146.353,2,0,0,0,1.30269,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
171,245.0415,158.2106,0.1166,-0.635,12.6551,45.5585,12.6541,-0.161,1.06283,-0.00377,0.37256,147.61,2,0,0,0,1.31388,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
172,247.2889,159.4781,0.1008,-0.724,12.7598,45.9354,12.7589,-0.1566,1.047,0.00154,0.36724,148.878,2,0,0,0,1.32492,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
173,249.6611,160.7561,0.0856,-0.709,12.863,46.3069,12.8623,-0.1401,1.03184,0.00444,0.36201,150.156,2,0,0,0,1.33584,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
174,250.9487,162.0444,0.0721,-0.633,12.9648,46.6731,12.9642,-0.1189,1.01725,0.00547,0.35685,151.444,2,0,0,0,1.34661,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
175,253.6466,163.3428,0.0606,-0.532,13.065,47.0342,13.0647,-0.0974,1.0029,0.00527,0.35176,152.742,2,0,0,0,1.35721,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
176,254.9956,164.6512,0.0512,-0.429,13.1639,47.3901,13.1637,-0.0782,0.9887,0.00445,0.34675,154.051,2,0,0,0,1.36768,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
177,257.8338,165.9695,0.0436,-0.34,13.2614,47.741,13.2612,-0.0624,0.97466,0.00344,0.3418,155.369,2,0,0,0,1.37799,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
178,260.5473,167.2899,0.0439,-0.07,13.0386,46.9388,13.0376,0.1546,-2.22815,0.04186,-0.10512,156.69,2,0,0,0,1.37902,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
179,262.0526,168.5897,0.0725,0.937,12.8397,46.2229,12.8178,0.7504,-1.98859,0.14981,-0.08655,157.99,2,0,0,0,1.35755,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
180,263.5561,169.8668,0.1614,3.25,12.6589,45.5722,12.5742,1.4623,-1.80769,0.26821,-0.06998,159.27,2,0,0,0,1.33414,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
181,265.1682,171.1183,0.3225,6.428,12.4701,44.8925,12.2739,2.2036,-1.88789,0.42094,-0.05491,160.532,2,0,0,0,1.30753,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
182,267.6194,172.3389,0.5573,10.037,12.2835,44.2207,11.9292,2.9291,-1.86617,0.50763,-0.03918,161.775,2,0,0,0,1.27593,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
183,268.9383,173.5243,0.8647,13.847,12.1066,43.5838,11.5419,3.6543,-1.76922,0.5305,-0.02363,162.999,2,1,0,0,1.2399,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
184,271.1247,174.6797,1.2225,17.049,12.034,43.3225,11.5199,3.4799,-0.72596,-0.17608,-0.00888,164.209,2,1,0,0,1.20952,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
185,272.7384,175.8221,1.5877,18.298,11.8623,42.7043,11.1347,4.0906,-1.717,0.47516,-0.00283,165.408,2,1,0,0,1.19576,0.0,"('1S0_0_', '2S0_0_', 2)",,,,,,,,,,,,
186,275.422,176.9271,2.0067,20.203,11.6563,41.9628,10.7065,4.6087,-2.05976,0.62674,0.01147,166.59,3,1,0,0,1.15743,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
187,277.0839,177.9889,2.4788,22.869,11.4821,41.3354,10.2556,5.1634,-1.74271,0.57983,0.02864,167.752,3,1,0,0,1.11347,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
188,278.6968,179.0185,2.9871,25.379,11.463,41.2666,10.3447,4.9383,-0.19114,-0.06802,0.04316,168.9,3,1,0,0,1.0812,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
189,281.0404,180.0531,3.4735,25.588,11.3386,40.8189,10.3948,4.529,-1.24368,-0.39089,0.04475,170.043,3,1,0,0,1.08569,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
190,282.7,181.0958,3.9157,24.034,11.2729,40.5823,10.5496,3.9729,-0.65722,-0.44421,0.43307,171.176,4,1,0,0,1.09336,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
191,285.521,182.154,4.3006,21.364,11.2221,40.3996,10.7144,3.3372,-0.50753,-0.45704,0.43636,172.302,4,1,0,0,1.10876,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
192,287.9089,183.2288,4.6205,18.045,11.1859,40.2691,10.8713,2.6342,-0.3625,-0.4454,0.43889,173.423,4,1,0,0,1.12506,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
193,290.5917,184.3187,4.8691,14.34,11.1625,40.1851,11.0018,1.8874,-0.23336,-0.41657,0.44071,174.541,4,1,0,0,1.1402,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
194,291.5226,185.4212,5.0423,10.346,11.1544,40.1559,11.0997,1.1035,-0.08098,-0.37446,0.44187,175.657,4,1,0,0,1.15263,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
195,293.1977,186.5328,5.1365,6.123,11.1706,40.214,11.1668,0.2884,0.16136,-0.32035,0.44228,176.773,4,1,0,0,1.16193,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
196,295.4003,187.6465,5.1487,1.758,11.0459,39.7652,11.0324,-0.5448,-1.24681,-0.25489,-0.05,177.887,4,1,0,0,1.1634,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
197,296.581,188.7476,5.0857,-2.447,10.951,39.4236,10.8932,-1.1233,-0.94886,-0.18118,-0.05,178.99,4,1,0,0,1.15038,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
198,299.46,189.8351,4.9701,-5.781,10.8631,39.1073,10.7619,-1.4799,-0.87866,-0.10318,-0.05,180.083,4,1,0,0,1.13635,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
199,301.3849,190.9093,4.8224,-7.747,10.7635,38.7485,10.6432,-1.6046,-0.99659,-0.03539,-0.05,181.168,4,1,0,0,1.12267,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
200,304.1931,191.9719,4.665,-8.498,10.6583,38.3699,10.5448,-1.5516,-1.05176,0.01152,-0.05,182.242,4,1,0,0,1.11057,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
201,306.8457,193.0248,4.5137,-8.433,10.5515,37.9853,10.4561,-1.4158,-1.06822,0.03832,-0.05,183.305,4,1,0,0,1.10032,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
202,309.3766,194.0687,4.376,-7.891,10.4451,37.6025,10.37,-1.2506,-1.06343,0.05057,-0.05,184.358,4,1,0,0,1.09095,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
203,311.8275,195.104,4.2543,-7.12,10.3397,37.2231,10.2826,-1.0857,-1.05382,0.05346,-0.05,185.401,4,1,0,0,1.08181,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
204,315.1621,196.1305,4.1487,-6.282,10.2351,36.8464,10.1925,-0.9331,-1.04629,0.05104,-0.05,186.433,4,0,0,0,1.07253,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
205,317.8459,197.1479,4.0579,-5.473,10.131,36.4714,10.0995,-0.7974,-1.04168,0.04611,-0.05,187.454,4,0,0,0,1.06298,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
206,320.5439,198.1559,3.9803,-4.74,10.027,36.0973,10.0039,-0.6808,-1.03931,0.0404,-0.05,188.465,4,0,0,0,1.05318,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
207,323.0727,199.1543,3.9139,-4.097,9.9232,35.7235,9.9061,-0.5825,-1.0382,0.03484,-0.05,189.466,4,0,0,0,1.04307,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
208,325.99,200.1429,3.8571,-3.546,9.8194,35.3499,9.8067,-0.5,-1.03791,0.02988,-0.05,190.456,4,0,0,0,1.0328,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
209,329.2019,201.1216,3.8083,-3.076,9.7156,34.9762,9.7061,-0.4301,-1.03787,0.02565,-0.05,191.436,4,0,0,0,1.02237,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
210,330.9088,202.0902,3.7664,-2.676,9.6118,34.6026,9.6047,-0.3707,-1.03783,0.02211,-0.05,192.405,4,0,0,0,1.01182,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
211,333.7354,203.0486,3.7302,-2.334,9.5081,34.229,9.5027,-0.3202,-1.03785,0.01918,-0.05,193.365,4,0,0,0,1.00122,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
212,335.4576,203.9968,3.6989,-2.042,9.4043,33.8554,9.4002,-0.2771,-1.03791,0.01674,-0.05,194.313,4,0,0,0,0.99053,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
213,337.4558,204.9348,3.6719,-1.789,9.3005,33.4817,9.2974,-0.24,-1.0379,0.0147,-0.05,195.252,4,0,0,0,0.97981,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
214,339.3323,205.8624,3.6485,-1.57,9.1967,33.1081,9.1943,-0.208,-1.03785,0.01297,-0.05,196.18,4,0,0,0,0.96904,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
215,341.8607,206.7798,3.6282,-1.378,9.0929,32.7344,9.0911,-0.1802,-1.03792,0.01148,-0.05,197.097,4,0,0,0,0.95828,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
216,344.2958,207.6868,3.6106,-1.211,8.9891,32.3608,8.9878,-0.1562,-1.0379,0.01019,-0.05,198.004,4,0,0,0,0.94751,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
217,346.0479,208.5835,3.5953,-1.064,8.8853,31.9872,8.8843,-0.1353,-1.03785,0.00906,-0.05,198.901,4,0,0,0,0.93668,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
218,348.8251,209.4699,3.5821,-0.935,8.7815,31.6135,8.7808,-0.1172,-1.03792,0.00806,-0.05,199.788,4,0,0,0,0.92588,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
219,350.6095,210.3459,3.5707,-0.822,8.6777,31.2399,8.6772,-0.1014,-1.03787,0.00718,-0.05,200.664,4,0,0,0,0.91506,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
220,353.1387,211.2115,3.5608,-0.722,8.574,30.8663,8.5735,-0.0877,-1.03785,0.0064,-0.05,201.529,4,0,0,0,0.90421,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
221,354.3473,212.0668,3.5523,-0.634,8.4702,30.4926,8.4698,-0.0758,-1.03783,0.0057,-0.05,202.385,4,0,0,0,0.89339,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
222,356.4739,212.9117,3.5449,-0.557,8.3664,30.119,8.3661,-0.0655,-1.03782,0.00508,-0.05,203.23,4,0,0,0,0.88256,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
223,358.4277,213.7463,3.5385,-0.489,8.2626,29.7454,8.2624,-0.0566,-1.03783,0.00453,-0.05,204.064,4,0,0,0,0.87172,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
224,360.7218,214.5704,3.5329,-0.429,8.1588,29.3718,8.1587,-0.0488,-1.0378,0.00403,-0.05,204.888,4,0,0,0,0.86089,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
225,361.8386,215.3842,3.5282,-0.376,8.0551,28.9982,8.0549,-0.0421,-1.03782,0.00359,-0.05,205.702,4,0,0,0,0.85004,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
226,363.9964,216.1877,3.5241,-0.33,7.9513,28.6246,7.9512,-0.0362,-1.03783,0.0032,-0.05,206.506,4,0,0,0,0.8392,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
227,366.511,216.9807,3.5205,-0.289,7.8475,28.2509,7.8474,-0.0312,-1.03789,0.00285,-0.05,207.299,4,0,0,0,0.82836,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
228,368.2479,217.7634,3.5175,-0.253,7.7437,27.8773,7.7436,-0.0268,-1.0379,0.00254,-0.05,208.081,4,0,0,0,0.81752,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
229,371.0209,218.5357,3.5149,-0.221,7.6399,27.5036,7.6399,-0.023,-1.03788,0.00226,-0.05,208.854,4,0,0,0,0.80667,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
230,372.68,219.2976,3.5126,-0.194,7.5361,27.13,7.5361,-0.0198,-1.03789,0.00201,-0.05,209.616,4,0,0,0,0.79583,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
231,375.985,220.0491,3.5107,-0.169,7.4323,26.7564,7.4323,-0.017,-1.0379,0.00179,-0.05,210.367,4,0,0,0,0.78497,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
232,377.0726,220.7903,3.5091,-0.148,7.3285,26.3827,7.3285,-0.0145,-1.03789,0.00159,-0.05,211.108,4,0,0,0,0.77413,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
233,380.3451,221.521,3.5076,-0.129,7.2247,26.0091,7.2247,-0.0124,-1.03788,0.00142,-0.05,211.839,4,0,0,0,0.76329,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
234,381.6946,222.2414,3.5064,-0.113,7.121,25.6354,7.1209,-0.0106,-1.03791,0.00126,-0.05,212.559,4,0,0,0,0.75244,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
235,384.2542,222.9514,3.5054,-0.098,7.0172,25.2618,7.0172,-0.0091,-1.0379,0.00112,-0.05,213.269,4,0,0,0,0.7416,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
236,385.93,223.6511,3.5045,-0.086,6.9134,24.8881,6.9134,-0.0077,-1.0379,0.001,-0.05,213.969,4,0,0,0,0.73076,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
237,388.8447,224.3403,3.5038,-0.075,6.8096,24.5145,6.8096,-0.0066,-1.0379,0.00089,-0.05,214.658,4,0,0,0,0.7199,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
238,390.2094,225.0192,3.5031,-0.065,6.7058,24.1409,6.7058,-0.0056,-1.03789,0.00079,-0.05,215.337,4,0,0,0,0.70905,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
239,391.9786,225.6877,3.5026,-0.056,6.602,23.7672,6.602,-0.0047,-1.03789,0.0007,-0.05,216.006,4,0,0,0,0.69821,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
240,393.6401,226.3459,3.5021,-0.049,6.4982,23.3936,6.4982,-0.004,-1.03789,0.00062,-0.05,216.664,4,0,0,0,0.68737,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
241,395.4251,226.9936,3.5017,-0.042,6.3944,23.0199,6.3944,-0.0034,-1.03789,0.00055,-0.05,217.312,4,0,0,0,0.67653,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
242,396.7116,227.631,3.5014,-0.037,6.2906,22.6463,6.2906,-0.0028,-1.03789,0.00049,-0.05,217.949,4,0,0,0,0.66568,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
243,399.6427,228.258,3.5011,-0.032,6.1869,22.2727,6.1869,-0.0024,-1.03789,0.00044,-0.05,218.576,4,0,0,0,0.65482,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
244,402.1247,228.88,3.4947,-0.228,6.3164,22.7391,6.3135,-0.1907,1.29568,-0.08175,0.48443,219.198,4,0,0,0,0.65046,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
245,403.3841,229.5123,3.4652,-1.152,6.4149,23.0935,6.3895,-0.5695,0.98442,-0.20122,0.47363,219.831,4,0,0,0,0.66116,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
246,405.8969,230.1507,3.3968,-3.097,6.4805,23.3297,6.391,-1.0733,0.65611,-0.31807,0.46543,220.473,4,0,0,0,0.66754,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
247,407.5852,230.7874,3.2779,-6.094,6.4998,23.3994,6.2878,-1.6465,0.19369,-0.4555,0.45996,221.121,4,0,0,0,0.66592,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
248,410.5482,231.4126,3.1013,-10.043,6.5131,23.4472,6.1105,-2.2545,0.13268,-0.5299,0.45835,221.77,4,1,0,0,0.65455,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
249,413.6198,232.0185,2.8636,-14.762,6.5191,23.4689,5.8504,-2.8761,0.06021,-0.59591,0.45724,222.421,4,1,0,0,0.63526,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
250,416.9411,232.6063,2.5844,-19.351,6.4849,23.3457,5.9146,-2.6593,-0.34221,0.25524,0.45674,223.072,4,1,0,0,0.61692,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
251,418.8636,233.2024,2.3222,-21.593,6.6084,23.7904,6.1029,-2.5349,1.23527,-0.01825,0.45959,223.723,4,1,0,0,0.62588,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
252,421.7164,233.8066,2.0564,-22.795,6.6159,23.8174,5.887,-3.0189,0.07509,-0.33226,0.4493,224.383,4,1,0,0,0.63394,0.0,"('2S0_0_', '3r0_0_', 1)",,,,,,,,,,,,
253,424.5532,234.3892,1.7453,-25.101,6.5919,23.7309,5.5835,-3.5039,-0.24041,-0.47484,0.44867,225.044,5,1,0,0,0.61231,0.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,,,,,
254,426.6474,234.9406,1.3846,-28.454,6.5963,23.7466,5.2295,-4.0204,0.04361,-0.49211,0.45067,225.703,5,1,0,0,0.58101,0.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,,,,,
255,428.8195,235.4585,0.9733,-32.614,6.6872,24.0738,4.9615,-4.4835,0.90906,-0.42717,0.45031,226.364,5,1,0,0,0.54805,0.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,,,,,
256,430.6963,235.9585,0.5321,-36.496,6.6343,23.8833,5.0713,-4.2773,-0.52916,0.43557,0.66564,227.031,5,0,0,0,0.52985,0.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,,,,,
257,432.0604,236.4677,0.1101,-38.224,6.5456,23.5643,5.2031,-3.9716,-0.88607,0.56315,0.66829,227.692,5,0,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,,,,,
258,435.3815,236.9911,-0.2791,-37.99,6.4469,23.2088,5.371,-3.5657,-0.98753,0.65168,0.67272,228.344,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,,,,,
259,437.0255,237.5317,-0.6269,-36.193,6.3669,22.9208,5.5533,-3.1142,-0.79998,0.70268,0.67766,228.987,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,,,,,
260,438.6702,238.0908,-0.9283,-33.205,6.3095,22.7143,5.7469,-2.6046,-0.57362,0.72135,0.68166,229.623,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,,,,,
261,441.137,238.6695,-1.1777,-29.306,6.2821,22.6155,5.9413,-2.0409,-0.2745,0.7128,0.68452,230.253,5,1,0,0,-5.0,1.0,"('2S0_0_', '3r0_0_', 2)",,,,,,,,,,,,
262,444.0214,239.2676,-1.3697,-24.688,6.2948,22.6614,6.131,-1.4269,0.12746,0.68049,0.6859,230.881,6,1,0,0,-5.0,1.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
263,447.0782,239.8848,-1.4995,-19.488,6.37,22.9321,6.3225,-0.7765,0.75188,0.62651,0.68526,231.511,6,1,0,0,-5.0,1.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
264,450.1959,240.5213,-1.5669,-13.946,6.5181,23.4653,6.5142,-0.2257,1.48128,0.55188,0.6815,232.152,6,1,0,0,-5.0,1.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
265,452.1048,241.1772,-1.5828,-8.582,6.7122,24.1638,6.7085,0.2222,1.94017,0.46066,0.67409,232.808,6,1,0,0,0.68609,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
266,454.2305,241.8526,-1.5577,-3.762,6.922,24.919,6.9005,0.5441,2.09788,0.36444,0.66439,233.484,6,1,0,0,0.70653,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
267,455.9693,242.547,-1.5017,0.244,7.1285,25.6628,7.0847,0.7892,2.06591,0.27217,0.6539,234.18,6,1,0,0,0.72648,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
268,459.1973,243.2596,-1.422,3.362,7.3266,26.3758,7.2619,0.9716,1.98073,0.19065,0.64357,234.897,6,1,0,0,0.74554,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
269,460.1897,243.9897,-1.3248,5.634,7.516,27.0577,7.4357,1.0956,1.89415,0.12227,0.63367,235.634,6,1,0,0,0.76392,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
270,461.7107,244.737,-1.2158,7.152,7.6982,27.7135,7.6097,1.164,1.8217,0.06719,0.6242,236.389,6,1,0,0,0.78202,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
271,464.7366,245.5018,-1.1005,8.031,7.8747,28.3491,7.7853,1.1832,1.76543,0.02449,0.61509,237.162,6,1,0,0,0.80015,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
272,467.2503,246.284,-0.9838,8.39,8.047,28.9693,7.9627,1.1622,1.7229,-0.00721,0.60626,237.953,6,1,0,0,0.81842,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
273,469.1892,247.0839,-0.8694,8.346,8.2161,29.5779,8.1407,1.1107,1.69044,-0.02947,0.59765,238.761,6,1,0,0,0.8369,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
274,472.4145,247.9016,-0.7603,8.003,8.3825,30.1771,8.3181,1.0373,1.66454,-0.04389,0.5892,239.586,6,1,0,0,0.85538,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
275,474.0282,248.7369,-0.6586,7.454,8.5468,30.7683,8.4939,0.9493,1.64231,-0.05202,0.58087,240.428,6,1,0,0,0.8738,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
276,476.6498,249.5897,-0.5657,6.776,8.7089,31.3522,8.667,0.8534,1.62187,-0.05529,0.57266,241.286,6,1,0,0,0.89203,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
277,479.9082,250.4598,-0.4823,6.035,8.8691,31.9289,8.837,0.755,1.60199,-0.05496,0.56455,242.16,6,0,0,0,0.91001,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
278,481.567,251.3468,-0.4086,5.278,9.0273,32.4984,9.0033,0.6585,1.58198,-0.05213,0.55654,243.05,6,0,0,0,0.92763,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
279,483.2726,252.2504,-0.3444,4.544,9.1835,33.0606,9.166,0.5669,1.56149,-0.04769,0.54863,243.956,6,0,0,0,0.94489,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
280,486.2828,253.1702,-0.2891,3.857,9.3376,33.6153,9.3251,0.4827,1.54078,-0.04237,0.54083,244.877,6,0,0,0,0.96177,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
281,487.4632,254.1058,-0.2421,3.235,9.4895,34.1624,9.4808,0.4072,1.51976,-0.03673,0.53312,245.814,6,0,0,0,0.97831,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
282,490.5486,255.0569,-0.2025,2.684,9.6394,34.7019,9.6334,0.3408,1.49857,-0.03118,0.52552,246.766,6,0,0,0,0.99452,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
283,493.3415,256.0233,-0.1693,2.208,9.7871,35.2337,9.783,0.2835,1.47739,-0.02598,0.51803,247.733,6,0,0,0,1.01038,0.0,"('3r0_0_', '3r0_1_', 2)",,,,,,,,,,,,
