timestep,elapsed_s,x,y,heading_deg,speed_ms,speed_kmh,vx,vy,accel_ms2,steering,throttle_brake,total_dist_m,lane_changes,on_broken_line,crash_vehicle,crash_object,reward,cost,current_lane_id,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety
47,11.4318,17.0566,0.0,-0.0,6.3361,22.81,6.3361,-0.0,1.9763,-0.0,0.69308,6.386,0,0,0,0,0.6463,0.0,"('>>', '>>>', 2)",,,,,,,,
48,11.5251,17.6941,0.0,-0.0,6.5309,23.5113,6.5309,-0.0,1.94817,0.0,0.68319,7.024,0,0,0,0,0.66688,0.0,"('>>', '>>>', 2)",,,,,,,,
49,11.6958,18.351,0.0,-0.0,6.723,24.2026,6.723,-0.0,1.92032,0.0,0.67345,7.681,0,0,0,0,0.68717,0.0,"('>>', '>>>', 2)",,,,,,,,
50,11.7889,19.0271,0.0,-0.0,6.9122,24.8841,6.9122,-0.0,1.89295,0.0,0.66385,8.357,0,0,0,0,0.70717,0.0,"('>>', '>>>', 2)",,,,,,,,
51,11.9596,19.722,0.0,-0.0,7.0988,25.5558,7.0988,-0.0,1.86596,0.0,0.65439,9.052,0,0,0,0,0.72689,0.0,"('>>', '>>>', 2)",,,,,,,,
52,12.1923,20.4356,0.0,-0.0,7.2828,26.218,7.2828,-0.0,1.83935,0.0,0.64506,9.765,0,0,0,0,0.74632,0.0,"('>>', '>>>', 2)",,,,,,,,
53,12.3786,21.1675,0.0,-0.0,7.4641,26.8707,7.4641,-0.0,1.81313,0.0,0.63586,10.497,0,0,0,0,0.76548,0.0,"('>>', '>>>', 2)",,,,,,,,
54,12.4714,21.9175,0.0,-0.0,7.6428,27.5141,7.6428,-0.0,1.78728,0.0,0.6268,11.247,0,0,0,0,0.78436,0.0,"('>>', '>>>', 2)",,,,,,,,
55,12.6578,22.6852,0.0,-0.0,7.819,28.1484,7.819,-0.0,1.76182,0.0,0.61786,12.015,0,0,0,0,0.80298,0.0,"('>>', '>>>', 2)",,,,,,,,
56,12.7508,23.4706,-0.0,-0.0,7.9927,28.7736,7.9927,-0.0,1.73674,0.0,0.60905,12.8,0,0,0,0,0.82133,0.0,"('>>', '>>>', 2)",,,,,,,,
57,12.9222,24.2733,-0.0,-0.0,8.1639,29.39,8.1639,-0.0,1.71203,0.0,0.60037,13.603,0,0,0,0,0.83942,0.0,"('>>', '>>>', 2)",,,,,,,,
58,13.2167,25.093,-0.0,-0.0,8.3326,29.9975,8.3326,-0.0,1.68762,0.0,0.59181,14.423,0,0,0,0,0.85725,0.0,"('>>', '>>>', 2)",,,,,,,,
59,13.4023,25.9296,-0.0,-0.0,8.499,30.5963,8.499,-0.0,1.6634,0.0,0.58337,15.259,0,0,0,0,0.87483,0.0,"('>>', '>>>', 2)",,,,,,,,
60,13.4959,26.7828,-0.0,-0.0,8.663,31.1866,8.663,-0.0,1.63975,0.0,0.57505,16.112,0,0,0,0,0.89215,0.0,"('>>', '>>>', 2)",,,,,,,,
61,13.6661,27.6523,-0.0,-0.0,8.8246,31.7685,8.8246,-0.0,1.61629,0.0,0.56685,16.982,0,0,0,0,0.90923,0.0,"('>>', '>>>', 2)",,,,,,,,
62,13.7597,28.5379,-0.0,-0.0,8.9839,32.3421,8.9839,-0.0,1.5934,0.0,0.55877,17.867,0,0,0,0,0.92606,0.0,"('>>', '>>>', 2)",,,,,,,,
63,13.9305,29.4395,-0.0,-0.0,9.141,32.9076,9.141,-0.0,1.5707,0.0,0.5508,18.769,0,0,0,0,0.94266,0.0,"('>>', '>>>', 2)",,,,,,,,
64,14.1476,30.3567,-0.0,-0.0,9.2958,33.4649,9.2958,-0.0,1.54819,0.0,0.54295,19.686,0,0,0,0,0.95902,0.0,"('>>', '>>>', 2)",,,,,,,,
65,14.3185,31.2893,-0.0,-0.0,9.4484,34.0143,9.4484,-0.0,1.52607,0.0,0.53521,20.619,0,0,0,0,0.97514,0.0,"('>>', '>>>', 2)",,,,,,,,
66,14.4116,32.2371,-0.0,-0.0,9.5989,34.5559,9.5989,-0.0,1.50433,0.0,0.52758,21.567,0,0,0,0,0.99104,0.0,"('>>', '>>>', 2)",,,,,,,,
67,14.5825,33.2,-0.0,-0.0,9.7471,35.0897,9.7471,-0.0,1.48296,0.0,0.52006,22.529,0,0,0,0,1.00671,0.0,"('>>', '>>>', 2)",,,,,,,,
68,14.6755,34.1776,-0.0,-0.0,9.8933,35.616,9.8933,-0.0,1.46179,0.0,0.51264,23.507,0,0,0,0,1.02215,0.0,"('>>', '>>>', 2)",,,,,,,,
69,14.8464,35.1698,-0.0,-0.0,10.0374,36.1347,10.0374,-0.0,1.441,0.0,0.50533,24.499,0,0,0,0,1.03738,0.0,"('>>', '>>>', 2)",,,,,,,,
70,15.0479,36.1764,-0.0,-0.0,10.1795,36.6461,10.1795,-0.0,1.4204,0.0,0.49813,25.506,0,0,0,0,1.05238,0.0,"('>>', '>>>', 2)",,,,,,,,
71,15.2337,37.1971,-0.0,-0.0,10.3195,37.1501,10.3195,-0.0,1.40018,0.0,0.49103,26.527,0,0,0,0,1.06718,0.0,"('>>', '>>>', 2)",,,,,,,,
72,15.3268,38.2318,-0.0,-0.0,10.4575,37.647,10.4575,-0.0,1.38016,0.0,0.48402,27.561,0,0,0,0,1.08176,0.0,"('>>', '>>>', 2)",,,,,,,,
73,15.4977,39.2803,-0.0,-0.0,10.5936,38.1368,10.5936,-0.0,1.36051,0.0,0.47712,28.61,0,0,0,0,1.09613,0.0,"('>>', '>>>', 2)",,,,,,,,
74,15.5911,40.3423,-0.0,-0.0,10.7277,38.6196,10.7277,0.0,1.34106,0.0,0.47032,29.672,0,0,0,0,1.11031,0.0,"('>>', '>>>', 2)",,,,,,,,
75,15.7769,41.4177,-0.0,0.0,10.8599,39.0955,10.8599,0.0,1.32198,0.0,0.46362,30.747,0,0,0,0,1.12427,0.0,"('>>', '>>>', 2)",,,,,,,,
76,15.9788,42.5063,-0.0,0.0,10.9902,39.5646,10.9902,0.0,1.3031,0.0,0.45701,31.836,0,0,0,0,1.13804,0.0,"('>>', '>>>', 2)",,,,,,,,
77,16.1668,43.6079,-0.0,0.0,11.1186,40.0271,11.1186,0.0,1.2846,0.0,0.45049,32.937,0,0,0,0,1.15161,0.0,"('>>', '>>>', 2)",,,,,,,,
78,16.2579,44.7223,-0.0,0.0,11.2453,40.4829,11.2453,0.0,1.26629,0.0,0.44407,34.052,0,0,0,0,1.16499,0.0,"('>>', '>>>', 2)",,,,,,,,
79,16.4287,45.8493,-0.0,0.0,11.3701,40.9323,11.3701,0.0,1.24817,-0.0,0.43774,35.179,0,0,0,0,1.17818,0.0,"('>>', '>>>', 2)",,,,,,,,
80,16.522,46.9888,-0.0,0.0,11.4931,41.3752,11.4931,0.0,1.23043,-0.0,0.4315,36.318,0,0,0,0,1.19118,0.0,"('>>', '>>>', 2)",,,,,,,,
81,16.7082,48.1405,-0.0,0.0,11.6144,41.8118,11.6144,0.0,1.21288,-0.0,0.42534,37.47,0,0,0,0,1.20399,0.0,"('>>', '>>>', 2)",,,,,,,,
82,16.8784,49.3043,-0.0,0.0,11.734,42.2422,11.734,0.0,1.19553,-0.0,0.41928,38.634,0,0,0,0,1.21663,0.0,"('>>', '>>>', 2)",,,,,,,,
83,17.0491,50.48,-0.0,0.0,11.8518,42.6665,11.8518,0.0,1.17855,-0.0,0.4133,39.81,1,0,0,0,1.22908,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
84,17.1425,51.6675,-0.0,0.0,11.968,43.0848,11.968,0.0,1.16177,-0.0,0.40741,40.997,1,0,0,0,1.24135,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
85,17.3128,52.8666,-0.0,0.0,12.0825,43.497,12.0825,0.0,1.14517,0.0,0.4016,42.196,1,0,0,0,1.25346,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
86,17.4065,54.0771,-0.0,0.0,12.1954,43.9034,12.1954,0.0,1.12877,-0.0,0.39587,43.407,1,0,0,0,1.26538,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
87,17.577,55.2989,-0.0,0.0,12.3067,44.304,12.3067,0.0,1.11275,-0.0,0.39023,44.628,1,0,0,0,1.27714,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
88,17.9183,56.5277,0.0007,0.022,12.2468,44.0884,12.2468,0.0225,-0.5987,0.00466,-0.02882,45.857,1,0,0,0,1.28389,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
89,18.1045,57.7511,0.0046,0.135,12.1844,43.8638,12.1841,0.0815,-0.62408,0.01333,-0.0299,47.081,1,0,0,0,1.27824,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
90,18.1995,58.9682,0.0149,0.392,12.1201,43.6324,12.1189,0.1721,-0.64267,0.0218,-0.03063,48.298,1,0,0,0,1.27163,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
91,18.3683,60.1787,0.035,0.805,12.0548,43.3974,12.0513,0.2932,-0.65265,0.02989,-0.03093,49.508,1,0,0,0,1.26477,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
92,18.4615,61.3824,0.0675,1.364,11.9908,43.1668,11.9828,0.4368,-0.64056,0.03664,-0.03022,50.713,1,0,0,0,1.25771,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
93,18.6477,62.5794,0.1146,2.043,11.9309,42.9511,11.9159,0.5964,-0.59932,0.04135,-0.02818,51.91,1,0,0,0,1.25065,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
94,18.9578,63.7695,0.164,2.366,11.8432,42.6356,11.8396,0.2939,-0.87637,-0.05989,-0.03616,53.102,1,0,0,0,1.24337,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
95,19.1445,64.9523,0.1895,1.645,11.7799,42.4076,11.7795,0.0922,-0.63325,-0.05958,-0.02864,54.285,1,0,0,0,1.23583,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
96,19.2376,66.1305,0.1999,0.805,11.7816,42.4138,11.7815,0.0532,0.01729,-0.02169,0.00316,55.463,1,0,0,0,1.23126,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
97,19.423,67.3086,0.2092,0.468,11.7811,42.412,11.7801,0.1528,-0.00525,0.01858,0.00519,56.641,1,0,0,0,1.23109,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
98,19.5177,68.4851,0.2313,0.819,11.7261,42.2139,11.7195,0.3934,-0.5501,0.05898,-0.02304,57.818,1,0,0,0,1.22926,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
99,19.703,69.655,0.2778,1.82,11.646,41.9256,11.6251,0.6983,-0.80084,0.08211,-0.03465,58.989,1,0,0,0,1.22228,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
100,19.9512,70.8175,0.3371,2.676,11.614,41.8104,11.607,0.4026,-0.32013,-0.05363,-0.00804,60.153,1,0,0,0,1.21473,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
101,20.1218,71.9772,0.3715,2.137,11.5673,41.6421,11.5663,0.1475,-0.46741,-0.07228,-0.01843,61.313,1,0,0,0,1.21183,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
102,20.215,73.1341,0.3871,1.197,11.5723,41.6604,11.572,0.0897,0.05086,-0.03117,0.01424,62.47,1,0,0,0,1.20899,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
103,20.3856,74.291,0.4039,0.846,11.5671,41.6417,11.5633,0.2989,-0.05197,0.04029,0.00744,63.627,1,0,0,0,1.2089,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
104,20.4789,75.4452,0.443,1.512,11.4981,41.3933,11.4801,0.6434,-0.69009,0.08924,-0.0264,64.782,1,0,0,0,1.20597,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
105,20.6647,76.5907,0.5163,2.982,11.4097,41.0751,11.3624,1.038,-0.88392,0.1118,-0.03644,65.93,1,0,0,0,1.19681,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
106,20.8973,77.7269,0.6098,4.284,11.3613,40.9008,11.3405,0.6877,-0.48404,-0.08437,-0.00987,67.07,1,0,0,0,1.18732,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
107,21.0682,78.8611,0.6758,3.839,11.3568,40.8845,11.3459,0.4969,-0.04541,-0.06676,0.00649,68.206,1,0,0,0,1.18533,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
108,21.1615,79.9959,0.7244,2.923,11.3637,40.9094,11.3571,0.3872,0.06925,-0.04329,0.0233,69.342,1,1,0,0,1.18596,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
109,21.3475,81.1314,0.7701,2.422,11.3678,40.9243,11.3541,0.5592,0.04126,0.02885,0.03283,70.478,1,1,0,0,1.18659,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
110,21.4411,82.2646,0.8365,2.952,11.3101,40.7164,11.2703,0.9477,-0.57726,0.10132,-0.01825,71.613,1,1,0,0,1.18414,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
111,21.6119,83.3882,0.9423,4.563,11.2093,40.3535,11.1189,1.4206,-1.00814,0.13688,-0.03833,72.742,1,1,0,0,1.17403,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
112,21.8308,84.5004,1.0741,6.159,11.1594,40.1738,11.1072,1.0785,-0.4991,-0.10298,-0.0062,73.862,1,1,0,0,1.16241,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
113,22.0149,85.6114,1.1756,5.771,11.1453,40.1231,11.1182,0.7772,-0.14102,-0.09247,0.00532,74.977,1,1,0,0,1.16114,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
114,22.1078,86.7233,1.2571,4.753,11.1621,40.1837,11.1336,0.7974,0.16831,-0.02187,0.05592,76.092,1,1,0,0,1.16221,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
115,22.2788,87.8355,1.3464,4.543,11.1539,40.154,11.0998,1.097,-0.08227,0.06657,0.02322,77.208,1,1,0,0,1.16238,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
116,22.3717,88.9429,1.4667,5.557,11.0986,39.955,10.9927,1.5295,-0.55298,0.12321,-0.01574,78.322,1,1,0,0,1.15727,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
117,22.558,90.0394,1.6291,7.467,11.04,39.7439,10.8634,1.9667,-0.58628,0.1373,-0.02099,79.43,1,1,0,0,1.14622,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
118,22.7757,91.1268,1.8163,9.152,11.014,39.6504,10.8892,1.6536,-0.25977,-0.22026,0.29382,80.534,2,1,0,0,1.13697,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
119,22.9466,92.2163,1.9733,8.794,10.9905,39.5659,10.9251,1.1976,-0.23476,-0.24924,0.27483,81.634,2,1,0,0,1.13893,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
120,23.0396,93.3098,2.0812,6.847,10.9897,39.5629,10.974,0.5865,-0.00837,-0.24667,0.2778,82.733,2,1,0,0,1.14297,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
121,23.2099,94.4083,2.1264,3.877,11.0232,39.6835,11.0227,-0.1031,0.33508,-0.22926,0.29003,83.833,2,1,0,0,1.14814,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
122,23.3031,95.5121,2.1058,0.433,11.1007,39.9627,11.0792,-0.6914,0.77554,-0.19241,0.31415,84.937,2,1,0,0,1.15371,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
123,23.4889,96.6218,2.0304,-2.751,11.2017,40.3262,11.1447,-1.129,1.00964,-0.14271,0.34506,86.049,2,1,0,0,1.16011,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
124,23.691,97.7369,1.9247,-4.893,11.2207,40.3946,11.1846,-0.8998,0.19007,0.1375,0.34366,87.169,2,1,0,0,1.16559,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
125,23.8617,98.8561,1.8424,-4.779,11.2408,40.4669,11.2309,-0.4718,0.20097,0.17219,0.31843,88.291,2,1,0,0,1.16979,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
126,23.9548,99.9804,1.8067,-2.946,11.2953,40.663,11.2949,0.0957,0.54476,0.17129,0.31806,89.416,2,1,0,0,1.17519,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
127,24.141,101.1116,1.8244,-0.312,11.3808,40.9707,11.367,0.5603,0.8547,0.15002,0.33022,90.547,2,1,0,0,1.18233,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
128,24.2341,102.2501,1.8856,2.208,11.4823,41.3362,11.4456,0.9172,1.0152,0.11228,0.35237,91.688,2,1,0,0,1.19025,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
129,24.4047,103.3968,1.9801,4.191,11.5923,41.7322,11.5341,1.1599,1.10002,0.07194,0.37552,92.838,2,1,0,0,1.19879,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
130,24.5905,104.5525,2.0963,5.493,11.7079,42.1484,11.6392,1.2665,1.15618,0.03092,0.39874,94.0,2,1,0,0,1.20846,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
131,24.7767,105.719,2.2217,6.117,11.8259,42.5731,11.7567,1.2773,1.17954,0.00131,0.41369,95.173,2,1,0,0,1.21965,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
132,24.8699,106.8971,2.3476,6.211,11.9381,42.9772,11.8749,1.2263,1.12245,-0.01695,0.39684,96.358,2,1,0,0,1.23182,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
133,25.0566,108.0869,2.4683,5.959,12.0472,43.3697,11.9924,1.1473,1.09053,-0.02507,0.38555,97.554,3,1,0,0,1.24407,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
134,25.1504,109.2885,2.581,5.526,12.1543,43.7554,12.1085,1.0537,1.07136,-0.02786,0.37814,98.761,3,1,0,0,1.25625,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
135,25.321,110.5016,2.6845,5.02,12.2602,44.1366,12.2229,0.9556,1.0588,-0.02752,0.37302,99.978,3,1,0,0,1.26831,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
136,25.6312,111.7215,2.784,4.702,12.1902,43.8847,12.1452,1.0465,-0.69974,0.016,-0.03288,101.202,3,0,0,0,1.27469,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
137,25.8019,112.9349,2.8894,4.838,12.135,43.6862,12.0862,1.0881,-0.55147,0.0151,-0.02642,102.42,3,0,0,0,1.268,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
138,25.8955,114.1429,2.998,5.05,12.1021,43.5677,12.0522,1.0984,-0.32898,0.0066,-0.01587,103.633,3,0,0,0,1.26253,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
139,26.066,115.3477,3.1078,5.183,12.0803,43.4889,12.0296,1.1053,-0.21897,0.00292,-0.01056,104.843,3,0,0,0,1.25919,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
140,26.1591,116.5502,3.219,5.271,12.0581,43.4091,12.005,1.13,-0.22161,0.00567,-0.01065,106.05,3,0,0,0,1.25672,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
141,26.3302,117.7501,3.3329,5.391,12.0341,43.3227,11.9772,1.1689,-0.23997,0.00951,-0.0115,107.256,3,0,0,0,1.25407,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
142,26.6714,118.9451,3.438,5.165,11.867,42.7211,11.8448,0.7254,-1.67133,-0.09982,-0.07271,108.455,3,0,0,0,1.24834,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
143,26.858,120.1272,3.503,3.777,11.728,42.221,11.7228,0.3491,-1.38916,-0.10383,-0.06159,109.639,3,0,0,0,1.23492,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
144,26.9509,121.2993,3.537,2.2,11.6943,42.0993,11.6928,0.1858,-0.33791,-0.05714,-0.01733,110.812,3,0,0,0,1.22471,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
145,27.1365,122.4688,3.557,1.191,11.6992,42.1172,11.6982,0.1549,0.04976,-0.0164,0.014,111.981,3,0,0,0,1.22217,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
146,27.2301,123.6385,3.5772,0.908,11.6974,42.1108,11.694,0.2829,-0.01791,0.02815,0.00536,113.151,3,0,0,0,1.22228,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
147,27.432,124.8069,3.6107,1.333,11.6673,42.0023,11.6573,0.4821,-0.3014,0.05348,-0.01222,114.32,3,0,0,0,1.22099,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
148,27.7574,125.9725,3.6491,1.745,11.6477,41.9316,11.6456,0.2174,-0.1964,-0.04599,-0.00447,115.486,3,0,0,0,1.218,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
149,27.9435,127.1367,3.6668,1.211,11.6266,41.8558,11.6266,0.0291,-0.21036,-0.05376,-0.00827,116.651,3,0,0,0,1.21646,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
150,28.0366,128.2995,3.6708,0.49,11.6322,41.8758,11.6322,-0.0019,0.05545,-0.01984,0.01723,117.813,3,0,0,0,1.21522,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
151,28.2232,129.4629,3.6714,0.102,11.6403,41.905,11.6403,-0.0027,0.0811,-0.00356,0.02816,118.977,3,0,0,0,1.21579,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
152,28.3161,130.6268,3.6768,0.149,11.6365,41.8914,11.6352,0.1734,-0.03774,0.03969,0.0022,120.141,3,0,0,0,1.21618,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
153,28.4869,131.7895,3.6994,0.785,11.6086,41.7909,11.6019,0.3929,-0.27924,0.05922,-0.01116,121.304,3,0,0,0,1.21496,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
154,28.7965,132.9497,3.7292,1.317,11.5995,41.758,11.5985,0.1462,-0.09126,-0.0425,0.00287,122.464,3,0,0,0,1.21238,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
155,28.9674,134.1092,3.7396,0.847,11.5865,41.7114,11.5864,-0.0421,-0.12941,-0.05367,-0.00419,123.624,3,0,0,0,1.2117,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
156,29.0611,135.2681,3.7361,0.133,11.5924,41.7328,11.5921,-0.0834,0.05932,-0.02252,0.0187,124.783,3,0,0,0,1.21101,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
157,29.2471,136.4274,3.731,-0.205,11.5985,41.7545,11.5985,-0.0087,0.06034,0.01241,0.02528,125.942,3,0,0,0,1.21154,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
158,29.3401,137.5872,3.7342,-0.017,11.598,41.7527,11.5972,0.1351,-0.00512,0.03654,0.00788,127.102,3,0,0,0,1.21197,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
159,29.5123,138.746,3.7541,0.653,11.567,41.6414,11.5606,0.3855,-0.30922,0.06492,-0.01194,128.261,3,0,0,0,1.21087,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
160,29.7923,139.9021,3.783,1.254,11.5592,41.613,11.5583,0.141,-0.07878,-0.04103,0.00736,129.417,3,0,0,0,1.20814,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
161,29.9607,141.058,3.7947,0.877,11.5594,41.614,11.5594,0.012,0.00267,-0.04056,0.00834,130.573,3,0,0,0,1.20787,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
162,30.0538,142.2141,3.7982,0.385,11.5689,41.6481,11.5689,0.037,0.09486,-0.00492,0.03327,131.729,3,0,0,0,1.2082,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
163,30.2242,143.3707,3.8088,0.42,11.5632,41.6276,11.5605,0.2515,-0.05707,0.04733,0.00279,132.886,3,0,0,0,1.20862,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
164,30.3173,144.5258,3.8399,1.16,11.5329,41.5185,11.5219,0.5037,-0.30283,0.06855,-0.01158,134.042,3,0,0,0,1.20703,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
165,30.5041,145.6765,3.8974,2.354,11.4813,41.3326,11.4522,0.8163,-0.51658,0.08617,-0.0214,135.194,3,0,0,0,1.20232,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
166,30.8455,146.8242,3.9688,3.298,11.5619,41.6228,11.5509,0.5048,0.80618,-0.06332,0.38161,136.344,3,0,0,0,1.1997,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
167,31.0315,147.9813,4.0131,2.692,11.6555,41.9597,11.6533,0.2267,0.93588,-0.08103,0.36518,137.501,3,0,0,0,1.20954,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
168,31.1272,149.1487,4.0313,1.457,11.757,42.3254,11.757,-0.0153,1.0157,-0.07302,0.36612,138.669,3,0,0,0,1.22033,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
169,31.2956,150.3265,4.0269,0.204,11.8631,42.7072,11.8613,-0.2052,1.06058,-0.05683,0.37237,139.847,3,0,0,0,1.23121,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
170,31.3886,151.5148,4.0045,-0.824,11.972,43.0994,11.9671,-0.3431,1.0894,-0.03829,0.38004,141.035,3,0,0,0,1.24217,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
171,31.5592,152.7137,3.9694,-1.546,12.0827,43.4977,12.0752,-0.426,1.10658,-0.02145,0.38638,142.235,3,0,0,0,1.25329,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
172,31.8848,153.9235,3.9271,-1.961,12.1946,43.9006,12.1863,-0.4487,1.11898,-0.00568,0.39189,143.445,3,0,0,0,1.26465,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
173,32.0556,155.1443,3.883,-2.102,12.305,44.2979,12.2972,-0.4375,1.10383,0.00399,0.38748,144.667,3,0,0,0,1.27623,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
174,32.1488,156.3762,3.8401,-2.056,12.4127,44.6857,12.406,-0.4071,1.07723,0.00913,0.37836,145.9,3,0,0,0,1.28774,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
175,32.3346,157.619,3.8002,-1.903,12.5186,45.0669,12.5131,-0.3693,1.05891,0.0108,0.37181,147.143,3,0,0,0,1.29907,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
176,32.4275,158.8724,3.764,-1.706,12.623,45.443,12.6188,-0.3291,1.04451,0.0107,0.36658,148.397,3,0,0,0,1.31022,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
177,32.5982,160.1364,3.7319,-1.5,12.7261,45.8141,12.7229,-0.2879,1.03079,0.01019,0.36171,149.661,3,0,0,0,1.32123,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
178,32.8473,161.3979,3.7147,-0.964,12.2819,44.2147,12.2798,0.2261,-4.44268,0.29704,-0.26844,150.923,3,0,0,0,1.31683,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
179,33.0331,162.6154,3.7499,0.89,11.7969,42.4687,11.7639,0.8816,-4.85002,0.38294,-0.29154,152.141,3,0,0,0,1.27058,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
180,33.1262,163.7812,3.8528,3.889,11.3433,40.8358,11.2267,1.6221,-4.53586,0.42113,-0.27787,153.311,3,0,0,0,1.21685,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
