timestep,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety
664,Brake,fallback,1,41.65,heuristic default,1.0,1.0,1.0
665,Brake,fallback,1,41.43,heuristic default,1.0,1.0,1.0
666,Brake,fallback,1,41.23,heuristic default,1.0,1.0,1.0
667,Brake,fallback,1,41.03,heuristic default,1.0,1.0,1.0
668,Brake,fallback,1,40.84,heuristic default,1.0,1.0,1.0
669,Brake,fallback,1,40.66,heuristic default,1.0,1.0,1.0
670,Brake,fallback,1,40.5,heuristic default,1.0,1.0,1.0
671,Brake,fallback,1,40.32,heuristic default,1.0,1.0,1.0
672,Brake,fallback,1,40.11,heuristic default,1.0,1.0,1.0
673,Brake,fallback,1,39.9,heuristic default,1.0,1.0,1.0
674,Brake,fallback,1,39.71,heuristic default,1.0,1.0,1.0
675,Brake,fallback,1,39.54,heuristic default,1.0,1.0,1.0
676,Brake,fallback,1,39.39,heuristic default,1.0,1.0,1.0
677,Brake,fallback,1,39.25,heuristic default,1.0,1.0,1.0
678,Brake,fallback,1,39.14,heuristic default,1.0,1.0,1.0
679,Brake,fallback,1,36.83,heuristic default,1.0,1.0,1.0
680,Brake,fallback,1,36.75,heuristic default,1.0,1.0,1.0
681,Brake,fallback,1,36.67,heuristic default,1.0,1.0,1.0
682,Brake,fallback,1,36.62,heuristic default,1.0,1.0,1.0
683,Brake,fallback,1,36.57,heuristic default,1.0,1.0,1.0
684,Brake,fallback,1,36.54,heuristic default,1.0,1.0,1.0
685,Brake,fallback,1,36.52,heuristic default,1.0,1.0,1.0
686,Brake,fallback,1,36.51,heuristic default,1.0,1.0,1.0
687,Brake,fallback,1,36.51,heuristic default,1.0,1.0,1.0
688,Brake,fallback,1,36.53,heuristic default,1.0,1.0,1.0
689,Brake,fallback,1,36.56,heuristic default,1.0,1.0,1.0
690,Brake,fallback,1,36.59,heuristic default,1.0,1.0,1.0
691,Brake,fallback,1,36.64,heuristic default,1.0,1.0,1.0
692,Brake,fallback,1,36.7,heuristic default,1.0,1.0,1.0
693,Brake,fallback,1,36.77,heuristic default,1.0,1.0,1.0
694,Brake,fallback,1,36.85,heuristic default,1.0,1.0,1.0
695,Brake,fallback,1,36.94,heuristic default,1.0,1.0,1.0
696,Brake,fallback,1,37.04,heuristic default,1.0,1.0,1.0
697,Brake,fallback,1,37.16,heuristic default,1.0,1.0,1.0
698,Brake,fallback,1,37.28,heuristic default,1.0,1.0,1.0
699,Brake,fallback,1,37.41,heuristic default,1.0,1.0,1.0
700,Brake,fallback,1,37.56,heuristic default,1.0,1.0,1.0
701,Brake,fallback,1,37.71,heuristic default,1.0,1.0,1.0
702,Brake,fallback,1,37.87,heuristic default,1.0,1.0,1.0
703,Brake,fallback,1,38.05,heuristic default,1.0,1.0,1.0
704,Brake,fallback,1,38.24,heuristic default,1.0,1.0,1.0
705,Brake,fallback,1,38.43,heuristic default,1.0,1.0,1.0
706,Brake,fallback,1,38.64,heuristic default,1.0,1.0,1.0
707,Brake,fallback,1,38.85,heuristic default,1.0,1.0,1.0
708,Brake,fallback,1,39.08,heuristic default,1.0,1.0,1.0
709,Brake,fallback,1,39.32,heuristic default,1.0,1.0,1.0
710,Brake,fallback,1,39.57,heuristic default,1.0,1.0,1.0
711,Brake,fallback,1,39.83,heuristic default,1.0,1.0,1.0
712,ChangeLaneRight,ok,1,40.09,heuristic default,1.0,1.0,1.0
713,ChangeLaneRight,ok,1,40.38,heuristic default,1.0,1.0,1.0
714,ChangeLaneRight,ok,1,40.69,heuristic default,1.0,1.0,1.0
715,ChangeLaneRight,ok,1,41.05,heuristic default,1.0,1.0,1.0
716,ChangeLaneRight,ok,1,41.45,heuristic default,1.0,1.0,1.0
717,ChangeLaneRight,ok,1,41.91,heuristic default,1.0,1.0,1.0
718,KeepLane,ok,1,42.41,heuristic default,1.0,1.0,1.0
719,KeepLane,ok,1,42.94,heuristic default,1.0,1.0,1.0
720,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
721,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
722,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
723,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
724,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
725,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
726,KeepLane,ok,1,16.12,heuristic default,1.0,1.0,1.0
727,KeepLane,ok,1,16.53,heuristic default,1.0,1.0,1.0
728,KeepLane,ok,1,16.93,heuristic default,1.0,1.0,1.0
729,KeepLane,ok,1,17.31,heuristic default,1.0,1.0,1.0
730,Brake,fallback,1,17.67,heuristic default,1.0,1.0,1.0
731,Brake,fallback,1,18.03,heuristic default,1.0,1.0,1.0
732,Brake,fallback,1,18.39,heuristic default,1.0,1.0,1.0
733,Brake,fallback,1,18.77,heuristic default,1.0,1.0,1.0
734,Brake,fallback,1,19.16,heuristic default,1.0,1.0,1.0
735,Brake,fallback,1,19.55,heuristic default,1.0,1.0,1.0
736,Brake,fallback,1,19.93,heuristic default,1.0,1.0,1.0
737,Brake,fallback,1,20.31,heuristic default,1.0,1.0,1.0
738,Brake,fallback,1,20.69,heuristic default,1.0,1.0,1.0
739,Brake,fallback,1,21.07,heuristic default,1.0,1.0,1.0
740,Brake,fallback,1,21.45,heuristic default,1.0,1.0,1.0
741,Brake,fallback,1,21.82,heuristic default,1.0,1.0,1.0
742,ChangeLaneLeft,ok,1,22.19,heuristic default,1.0,1.0,1.0
743,ChangeLaneLeft,ok,1,22.56,heuristic default,1.0,1.0,1.0
744,ChangeLaneLeft,ok,1,22.91,heuristic default,1.0,1.0,1.0
745,ChangeLaneLeft,ok,1,23.25,heuristic default,1.0,1.0,1.0
746,ChangeLaneLeft,ok,1,23.58,heuristic default,1.0,1.0,1.0
747,ChangeLaneLeft,ok,1,23.89,heuristic default,1.0,1.0,1.0
748,ChangeLaneLeft,ok,1,24.19,heuristic default,1.0,1.0,1.0
749,ChangeLaneLeft,ok,1,24.48,heuristic default,1.0,1.0,1.0
750,ChangeLaneLeft,ok,1,24.75,heuristic default,1.0,1.0,1.0
751,ChangeLaneLeft,ok,1,25.0,heuristic default,1.0,1.0,1.0
752,ChangeLaneLeft,ok,1,25.24,heuristic default,1.0,1.0,1.0
753,ChangeLaneLeft,ok,1,25.47,heuristic default,1.0,1.0,1.0
754,ChangeLaneLeft,ok,1,25.69,heuristic default,1.0,1.0,1.0
755,ChangeLaneLeft,ok,1,25.89,heuristic default,1.0,1.0,1.0
756,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
757,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
758,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
759,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
760,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
761,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
762,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
763,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
764,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
765,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
766,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
767,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
768,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
769,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
770,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
771,ChangeLaneLeft,ok,0,,heuristic default,1.0,1.0,1.0
772,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
773,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
774,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
775,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
776,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
777,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
778,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
779,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
780,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
781,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
782,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
783,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
784,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
