timestep,elapsed_s,x,y,heading_deg,speed_ms,speed_kmh,vx,vy,accel_ms2,steering,throttle_brake,total_dist_m,lane_changes,on_broken_line,crash_vehicle,crash_object,reward,cost,current_lane_id,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety,bias_KeepLane,bias_ChangeLaneLeft,bias_ChangeLaneRight,bias_Brake
45,16.4939,15.841,0.0,-0.0,5.938,21.3767,5.938,-0.0,2.0339,0.0,0.71327,5.171,0,0,0,0,0.60424,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
46,17.1611,16.4388,0.0,-0.0,6.1385,22.0985,6.1385,-0.0,2.00491,-0.0,0.7031,5.768,0,0,0,0,0.62542,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
47,17.8437,17.0566,0.0,-0.0,6.3361,22.81,6.3361,-0.0,1.9763,-0.0,0.69308,6.386,0,0,0,0,0.6463,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
48,17.986,17.6941,0.0,-0.0,6.5309,23.5113,6.5309,-0.0,1.94817,0.0,0.68319,7.024,0,0,0,0,0.66688,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
49,18.17,18.351,0.0,-0.0,6.723,24.2026,6.723,-0.0,1.92032,0.0,0.67345,7.681,0,0,0,0,0.68717,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
50,18.5728,19.0271,0.0,-0.0,6.9122,24.8841,6.9122,-0.0,1.89295,0.0,0.66385,8.357,0,0,0,0,0.70717,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
51,20.1078,19.722,0.0,-0.0,7.0988,25.5558,7.0988,-0.0,1.86596,0.0,0.65439,9.052,0,0,0,0,0.72689,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
52,20.5883,20.4356,0.0,-0.0,7.2828,26.218,7.2828,-0.0,1.83935,0.0,0.64506,9.765,0,0,0,0,0.74632,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
53,21.209,21.1675,0.0,-0.0,7.4641,26.8707,7.4641,-0.0,1.81313,0.0,0.63586,10.497,0,0,0,0,0.76548,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
54,21.4737,21.9175,0.0,-0.0,7.6428,27.5141,7.6428,-0.0,1.78728,0.0,0.6268,11.247,0,0,0,0,0.78436,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
55,22.2801,22.6852,0.0,-0.0,7.819,28.1484,7.819,-0.0,1.76182,0.0,0.61786,12.015,0,0,0,0,0.80298,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
56,22.7143,23.4706,-0.0,-0.0,7.9927,28.7736,7.9927,-0.0,1.73674,0.0,0.60905,12.8,0,0,0,0,0.82133,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
57,23.8157,24.2733,-0.0,-0.0,8.1639,29.39,8.1639,-0.0,1.71203,0.0,0.60037,13.603,0,0,0,0,0.83942,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
58,24.9219,25.093,-0.0,-0.0,8.3326,29.9975,8.3326,-0.0,1.68762,0.0,0.59181,14.423,0,0,0,0,0.85725,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
59,26.3298,25.9296,-0.0,-0.0,8.499,30.5963,8.499,-0.0,1.6634,0.0,0.58337,15.259,0,0,0,0,0.87483,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
60,26.7803,26.7828,-0.0,-0.0,8.663,31.1866,8.663,-0.0,1.63975,0.0,0.57505,16.112,0,0,0,0,0.89215,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
61,27.0894,27.6523,-0.0,-0.0,8.8246,31.7685,8.8246,-0.0,1.61629,0.0,0.56685,16.982,0,0,0,0,0.90923,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
62,28.0989,28.5379,-0.0,-0.0,8.9839,32.3421,8.9839,-0.0,1.5934,0.0,0.55877,17.867,0,0,0,0,0.92606,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
63,28.578,29.4395,-0.0,-0.0,9.141,32.9076,9.141,-0.0,1.5707,0.0,0.5508,18.769,0,0,0,0,0.94266,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
64,29.8194,30.3567,-0.0,-0.0,9.2958,33.4649,9.2958,-0.0,1.54819,0.0,0.54295,19.686,0,0,0,0,0.95902,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
65,30.6409,31.2893,-0.0,-0.0,9.4484,34.0143,9.4484,-0.0,1.52607,0.0,0.53521,20.619,0,0,0,0,0.97514,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
66,31.0005,32.2371,-0.0,-0.0,9.5989,34.5559,9.5989,-0.0,1.50433,0.0,0.52758,21.567,0,0,0,0,0.99104,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
67,32.0058,33.2,-0.0,-0.0,9.7471,35.0897,9.7471,-0.0,1.48296,0.0,0.52006,22.529,0,0,0,0,1.00671,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
68,32.3783,34.1776,-0.0,-0.0,9.8933,35.616,9.8933,-0.0,1.46179,0.0,0.51264,23.507,0,0,0,0,1.02215,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
69,32.6888,35.1698,-0.0,-0.0,10.0374,36.1347,10.0374,-0.0,1.441,0.0,0.50533,24.499,0,0,0,0,1.03738,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
70,33.092,36.1764,-0.0,-0.0,10.1795,36.6461,10.1795,-0.0,1.4204,0.0,0.49813,25.506,0,0,0,0,1.05238,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
71,34.4421,37.1971,-0.0,-0.0,10.3195,37.1501,10.3195,-0.0,1.40018,0.0,0.49103,26.527,0,0,0,0,1.06718,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
72,35.0316,38.2318,-0.0,-0.0,10.4575,37.647,10.4575,-0.0,1.38016,0.0,0.48402,27.561,0,0,0,0,1.08176,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
73,35.342,39.2803,-0.0,-0.0,10.5936,38.1368,10.5936,-0.0,1.36051,0.0,0.47712,28.61,0,0,0,0,1.09613,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
74,35.6991,40.3423,-0.0,-0.0,10.7277,38.6196,10.7277,0.0,1.34106,0.0,0.47032,29.672,0,0,0,0,1.11031,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
75,36.7485,41.4177,-0.0,0.0,10.8599,39.0955,10.8599,0.0,1.32198,0.0,0.46362,30.747,0,0,0,0,1.12427,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
76,37.761,42.5063,-0.0,0.0,10.9902,39.5646,10.9902,0.0,1.3031,0.0,0.45701,31.836,0,0,0,0,1.13804,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
77,38.7232,43.6079,-0.0,0.0,11.1186,40.0271,11.1186,0.0,1.2846,0.0,0.45049,32.937,0,0,0,0,1.15161,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
78,39.7924,44.7223,-0.0,0.0,11.2453,40.4829,11.2453,0.0,1.26629,0.0,0.44407,34.052,0,0,0,0,1.16499,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
79,40.3659,45.8493,-0.0,0.0,11.3701,40.9323,11.3701,0.0,1.24817,-0.0,0.43774,35.179,0,0,0,0,1.17818,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
80,40.6301,46.9888,-0.0,0.0,11.4931,41.3752,11.4931,0.0,1.23043,-0.0,0.4315,36.318,0,0,0,0,1.19118,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
81,41.6065,48.1405,-0.0,0.0,11.6144,41.8118,11.6144,0.0,1.21288,-0.0,0.42534,37.47,0,0,0,0,1.20399,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
82,42.6458,49.3043,-0.0,0.0,11.734,42.2422,11.734,0.0,1.19553,-0.0,0.41928,38.634,0,0,0,0,1.21663,0.0,"('>>', '>>>', 2)",,,,,,,,,,,,
83,43.5297,50.48,-0.0,0.0,11.8518,42.6665,11.8518,0.0,1.17855,-0.0,0.4133,39.81,1,0,0,0,1.22908,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
84,44.3679,51.6675,-0.0,0.0,11.968,43.0848,11.968,0.0,1.16177,-0.0,0.40741,40.997,1,0,0,0,1.24135,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
85,44.9265,52.8666,-0.0,0.0,12.0825,43.497,12.0825,0.0,1.14517,0.0,0.4016,42.196,1,0,0,0,1.25346,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
86,45.1766,54.0771,-0.0,0.0,12.1954,43.9034,12.1954,0.0,1.12877,-0.0,0.39587,43.407,1,0,0,0,1.26538,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
87,45.5942,55.2989,-0.0,0.0,12.3067,44.304,12.3067,0.0,1.11275,-0.0,0.39023,44.628,1,0,0,0,1.27714,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
88,46.3078,56.5277,0.0007,0.022,12.2468,44.0884,12.2468,0.0225,-0.5987,0.00466,-0.02882,45.857,1,0,0,0,1.28389,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
89,46.6355,57.7511,0.0046,0.135,12.1844,43.8638,12.1841,0.0815,-0.62408,0.01333,-0.0299,47.081,1,0,0,0,1.27824,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
90,47.6733,58.9682,0.0149,0.392,12.1201,43.6324,12.1189,0.1721,-0.64267,0.0218,-0.03063,48.298,1,0,0,0,1.27163,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
91,47.9993,60.1787,0.035,0.805,12.0548,43.3974,12.0513,0.2932,-0.65265,0.02989,-0.03093,49.508,1,0,0,0,1.26477,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
92,48.2474,61.3824,0.0675,1.364,11.9908,43.1668,11.9828,0.4368,-0.64056,0.03664,-0.03022,50.713,1,0,0,0,1.25771,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
93,49.5355,62.5794,0.1146,2.043,11.9309,42.9511,11.9159,0.5964,-0.59932,0.04135,-0.02818,51.91,1,0,0,0,1.25065,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
94,50.3736,63.7695,0.164,2.366,11.8432,42.6356,11.8396,0.2939,-0.87637,-0.05989,-0.03616,53.102,1,0,0,0,1.24337,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
95,50.8545,64.9523,0.1895,1.645,11.7799,42.4076,11.7795,0.0922,-0.63325,-0.05958,-0.02864,54.285,1,0,0,0,1.23583,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
96,51.5201,66.1305,0.1999,0.805,11.7816,42.4138,11.7815,0.0532,0.01729,-0.02169,0.00316,55.463,1,0,0,0,1.23126,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
97,52.6995,67.3086,0.2092,0.468,11.7811,42.412,11.7801,0.1528,-0.00525,0.01858,0.00519,56.641,1,0,0,0,1.23109,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
98,52.9942,68.4851,0.2313,0.819,11.7261,42.2139,11.7195,0.3934,-0.5501,0.05898,-0.02304,57.818,1,0,0,0,1.22926,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
99,53.304,69.655,0.2778,1.82,11.646,41.9256,11.6251,0.6983,-0.80084,0.08211,-0.03465,58.989,1,0,0,0,1.22228,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
100,54.2505,70.8175,0.3371,2.676,11.614,41.8104,11.607,0.4026,-0.32013,-0.05363,-0.00804,60.153,1,0,0,0,1.21473,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
101,55.3535,71.9772,0.3715,2.137,11.5673,41.6421,11.5663,0.1475,-0.46741,-0.07228,-0.01843,61.313,1,0,0,0,1.21183,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
102,55.9558,73.1341,0.3871,1.197,11.5723,41.6604,11.572,0.0897,0.05086,-0.03117,0.01424,62.47,1,0,0,0,1.20899,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
103,56.2664,74.291,0.4039,0.846,11.5671,41.6417,11.5633,0.2989,-0.05197,0.04029,0.00744,63.627,1,0,0,0,1.2089,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
104,56.639,75.4452,0.443,1.512,11.4981,41.3933,11.4801,0.6434,-0.69009,0.08924,-0.0264,64.782,1,0,0,0,1.20597,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
105,57.4609,76.5907,0.5163,2.982,11.4097,41.0751,11.3624,1.038,-0.88392,0.1118,-0.03644,65.93,1,0,0,0,1.19681,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
106,58.7324,77.7269,0.6098,4.284,11.3613,40.9008,11.3405,0.6877,-0.48404,-0.08437,-0.00987,67.07,1,0,0,0,1.18732,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
107,60.3097,78.8611,0.6758,3.839,11.3568,40.8845,11.3459,0.4969,-0.04541,-0.06676,0.00649,68.206,1,0,0,0,1.18533,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
108,60.8267,79.9959,0.7244,2.923,11.3637,40.9094,11.3571,0.3872,0.06925,-0.04329,0.0233,69.342,1,1,0,0,1.18596,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
109,61.9132,81.1314,0.7701,2.422,11.3678,40.9243,11.3541,0.5592,0.04126,0.02885,0.03283,70.478,1,1,0,0,1.18659,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
110,62.9362,82.2646,0.8365,2.952,11.3101,40.7164,11.2703,0.9477,-0.57726,0.10132,-0.01825,71.613,1,1,0,0,1.18414,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
111,63.9446,83.3882,0.9423,4.563,11.2093,40.3535,11.1189,1.4206,-1.00814,0.13688,-0.03833,72.742,1,1,0,0,1.17403,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
112,64.8457,84.5004,1.0741,6.159,11.1594,40.1738,11.1072,1.0785,-0.4991,-0.10298,-0.0062,73.862,1,1,0,0,1.16241,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
113,65.8364,85.6114,1.1756,5.771,11.1453,40.1231,11.1182,0.7772,-0.14102,-0.09247,0.00532,74.977,1,1,0,0,1.16114,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
114,66.6269,86.7233,1.2571,4.753,11.1621,40.1837,11.1336,0.7974,0.16831,-0.02187,0.05592,76.092,1,1,0,0,1.16221,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
115,67.7119,87.8355,1.3464,4.543,11.1539,40.154,11.0998,1.097,-0.08227,0.06657,0.02322,77.208,1,1,0,0,1.16238,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
116,68.7353,88.9429,1.4667,5.557,11.0986,39.955,10.9927,1.5295,-0.55298,0.12321,-0.01574,78.322,1,1,0,0,1.15727,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
117,69.7272,90.0394,1.6291,7.467,11.04,39.7439,10.8634,1.9667,-0.58628,0.1373,-0.02099,79.43,1,1,0,0,1.14622,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,,,,,
118,70.2703,91.1268,1.8163,9.152,11.014,39.6504,10.8892,1.6536,-0.25977,-0.22026,0.29382,80.534,2,1,0,0,1.13697,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
119,70.5826,92.2163,1.9733,8.794,10.9905,39.5659,10.9251,1.1976,-0.23476,-0.24924,0.27483,81.634,2,1,0,0,1.13893,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
120,71.6816,93.3098,2.0812,6.847,10.9897,39.5629,10.974,0.5865,-0.00837,-0.24667,0.2778,82.733,2,1,0,0,1.14297,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
121,72.24,94.4083,2.1264,3.877,11.0232,39.6835,11.0227,-0.1031,0.33508,-0.22926,0.29003,83.833,2,1,0,0,1.14814,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
122,72.5037,95.5121,2.1058,0.433,11.1007,39.9627,11.0792,-0.6914,0.77554,-0.19241,0.31415,84.937,2,1,0,0,1.15371,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
123,72.9534,96.6218,2.0304,-2.751,11.2017,40.3262,11.1447,-1.129,1.00964,-0.14271,0.34506,86.049,2,1,0,0,1.16011,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
124,74.0084,97.7369,1.9247,-4.893,11.2207,40.3946,11.1846,-0.8998,0.19007,0.1375,0.34366,87.169,2,1,0,0,1.16559,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
125,74.5053,98.8561,1.8424,-4.779,11.2408,40.4669,11.2309,-0.4718,0.20097,0.17219,0.31843,88.291,2,1,0,0,1.16979,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
126,74.8311,99.9804,1.8067,-2.946,11.2953,40.663,11.2949,0.0957,0.54476,0.17129,0.31806,89.416,2,1,0,0,1.17519,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
127,75.7614,101.1116,1.8244,-0.312,11.3808,40.9707,11.367,0.5603,0.8547,0.15002,0.33022,90.547,2,1,0,0,1.18233,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
128,76.2119,102.2501,1.8856,2.208,11.4823,41.3362,11.4456,0.9172,1.0152,0.11228,0.35237,91.688,2,1,0,0,1.19025,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
129,76.5062,103.3968,1.9801,4.191,11.5923,41.7322,11.5341,1.1599,1.10002,0.07194,0.37552,92.838,2,1,0,0,1.19879,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
130,77.0043,104.5525,2.0963,5.493,11.7079,42.1484,11.6392,1.2665,1.15618,0.03092,0.39874,94.0,2,1,0,0,1.20846,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
131,78.1359,105.719,2.2217,6.117,11.8259,42.5731,11.7567,1.2773,1.17954,0.00131,0.41369,95.173,2,1,0,0,1.21965,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
132,79.1752,106.8971,2.3476,6.211,11.9381,42.9772,11.8749,1.2263,1.12245,-0.01695,0.39684,96.358,2,1,0,0,1.23182,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,,,,,
133,79.8588,108.0869,2.4683,5.959,12.0472,43.3697,11.9924,1.1473,1.09053,-0.02507,0.38555,97.554,3,1,0,0,1.24407,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
134,80.7905,109.2885,2.581,5.526,12.1543,43.7554,12.1085,1.0537,1.07136,-0.02786,0.37814,98.761,3,1,0,0,1.25625,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
135,81.4245,110.5016,2.6845,5.02,12.2602,44.1366,12.2229,0.9556,1.0588,-0.02752,0.37302,99.978,3,1,0,0,1.26831,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
136,82.2436,111.7262,2.778,4.496,12.3646,44.5124,12.3352,0.851,1.04388,-0.02745,0.36778,101.206,3,0,0,0,1.28018,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
137,82.9443,112.9619,2.8612,3.975,12.468,44.8849,12.4453,0.753,1.03478,-0.02536,0.36402,102.445,3,0,0,0,1.29182,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
138,83.1921,114.2086,2.9349,3.485,12.5707,45.2546,12.5532,0.664,1.02685,-0.02252,0.36084,103.694,3,0,0,0,1.30325,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
139,83.6419,115.466,3.0,3.046,12.6727,45.6219,12.6591,0.5877,1.02029,-0.01899,0.35817,104.953,3,0,0,0,1.31445,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
140,84.7902,116.734,3.0576,2.669,12.774,45.9865,12.7633,0.5234,1.01279,-0.0157,0.35538,106.222,3,0,0,0,1.32547,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
141,86.2322,118.0124,3.1089,2.347,12.8742,46.347,12.8658,0.4638,1.00152,-0.014,0.3515,107.501,3,0,0,0,1.33632,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
142,87.5349,119.301,3.1543,2.063,12.9733,46.7038,12.9668,0.4114,0.99106,-0.01219,0.34776,108.791,3,0,0,0,1.34698,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
143,88.9159,120.5996,3.1946,1.814,13.0713,47.0566,13.0662,0.3644,0.98002,-0.01068,0.34386,110.09,3,0,0,0,1.35749,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
144,89.8777,121.9082,3.2303,1.594,13.1682,47.4054,13.1642,0.3229,0.96892,-0.00932,0.33991,111.399,3,0,0,0,1.36783,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
145,90.6694,123.2265,3.2619,1.402,13.264,47.7504,13.2609,0.288,0.95827,-0.0078,0.33613,112.718,3,0,0,0,1.37804,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
146,92.0033,124.5545,3.2901,1.236,13.3586,48.091,13.3562,0.2552,0.94598,-0.00707,0.33185,114.046,3,0,0,0,1.38811,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
147,93.3068,125.892,3.3151,1.09,13.4521,48.4275,13.4502,0.2274,0.93476,-0.00599,0.32788,115.384,3,0,0,0,1.39802,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
148,94.8258,127.2389,3.3374,0.961,13.5443,48.7596,13.5428,0.2014,0.92253,-0.00545,0.32358,116.731,3,0,0,0,1.40782,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
149,95.8807,128.595,3.3571,0.845,13.6354,49.0874,13.6342,0.178,0.91066,-0.00485,0.31939,118.087,3,0,0,0,1.41748,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
150,96.3314,129.9603,3.3745,0.742,13.7253,49.411,13.7244,0.1572,0.89887,-0.00427,0.31524,119.453,3,0,0,0,1.427,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
151,96.6417,131.3345,3.3899,0.649,13.814,49.7303,13.8133,0.138,0.88689,-0.00385,0.31104,120.827,3,0,0,0,1.43637,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
152,97.8206,132.7175,3.4034,0.567,13.9015,50.0455,13.901,0.1219,0.87545,-0.00322,0.30705,122.21,3,0,0,0,1.44561,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
153,99.1544,134.1093,3.4153,0.496,13.9879,50.3564,13.9875,0.1071,0.86374,-0.00287,0.30292,123.602,3,0,0,0,1.45476,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
154,100.1472,135.5098,3.4258,0.433,14.0731,50.6632,14.0728,0.0944,0.85217,-0.00244,0.2989,125.002,3,0,0,0,1.46378,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
155,100.8912,136.9187,3.435,0.379,14.1572,50.9659,14.1569,0.0832,0.84074,-0.00212,0.29486,126.411,3,0,0,0,1.47267,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
156,101.8377,138.3361,3.4432,0.332,14.2401,51.2644,14.2399,0.0734,0.82933,-0.00184,0.29085,127.829,3,0,0,0,1.48144,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
157,102.9224,139.7617,3.4503,0.29,14.3219,51.5588,14.3218,0.0643,0.81787,-0.00166,0.28683,129.254,3,0,0,0,1.49008,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
158,103.6824,141.1955,3.4566,0.254,14.4026,51.8493,14.4025,0.0568,0.80678,-0.00138,0.28294,130.688,3,0,0,0,1.49859,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
159,104.5513,142.6373,3.4622,0.222,14.4821,52.1357,14.482,0.0498,0.79554,-0.00125,0.279,132.13,3,0,0,0,1.50699,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
160,105.3274,144.0871,3.467,0.194,14.5606,52.4181,14.5605,0.0437,0.78448,-0.0011,0.27513,133.58,3,0,0,0,1.51529,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
161,106.1362,145.5447,3.4713,0.169,14.6379,52.6966,14.6379,0.0382,0.77366,-0.00096,0.2713,135.037,3,0,0,0,1.52347,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
162,107.1908,147.01,3.475,0.147,14.7142,52.9713,14.7142,0.0335,0.76299,-0.00082,0.26753,136.503,3,0,0,0,1.53152,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
163,107.7935,148.4829,3.4783,0.128,14.7895,53.242,14.7894,0.0292,0.75205,-0.00074,0.26377,137.976,3,0,0,0,1.53947,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
164,108.0574,149.9633,3.4812,0.111,14.8636,53.509,14.8636,0.0256,0.7417,-0.0006,0.2601,139.456,3,0,0,0,1.54731,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
165,109.188,151.4512,3.4837,0.096,14.9367,53.7723,14.9367,0.0224,0.73122,-0.00054,0.25644,140.944,3,0,0,0,1.55504,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
166,110.6776,152.9463,3.4858,0.084,15.0088,54.0318,15.0088,0.0194,0.72094,-0.00048,0.25282,142.439,3,0,0,0,1.56267,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
167,111.3449,154.4486,3.4877,0.072,15.0799,54.2877,15.0799,0.0169,0.71084,-0.00042,0.24927,143.941,3,0,0,0,1.57015,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
168,112.0726,155.958,3.4894,0.062,15.15,54.54,15.15,0.0145,0.70074,-0.00038,0.24574,145.451,3,0,0,0,1.57757,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
169,112.5847,157.4744,3.4908,0.054,15.2191,54.7887,15.2191,0.0126,0.69082,-0.00031,0.24228,146.967,3,0,0,0,1.58487,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
170,112.8485,158.9977,3.492,0.046,15.2872,55.0339,15.2872,0.0109,0.6811,-0.00027,0.23886,148.49,3,0,0,0,1.59208,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
171,113.7017,160.5277,3.4931,0.04,15.3543,55.2756,15.3543,0.0094,0.67138,-0.00023,0.23548,150.02,3,0,0,0,1.59914,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
172,115.0364,162.046,3.4829,-0.314,14.6853,52.8672,14.6773,-0.4861,-6.68999,-0.31037,-0.49678,151.539,3,0,0,0,1.58435,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
173,116.1535,163.5005,3.4221,-1.93,14.0499,50.5795,14.0049,-1.1236,-6.35462,-0.40558,-0.50768,152.994,3,0,0,0,1.51772,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,,,,,
