timestep,elapsed_s,x,y,heading_deg,speed_ms,speed_kmh,vx,vy,accel_ms2,steering,throttle_brake,total_dist_m,lane_changes,on_broken_line,crash_vehicle,crash_object,reward,cost,current_lane_id,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety
405,59.5041,416.6558,-0.0,0.0,16.0783,57.8819,16.0783,0.0,-1.03798,-0.0,-0.05,409.765,12,0,0,0,1.68847,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
406,59.6127,418.2472,0.0015,0.049,15.3726,55.3414,15.3725,0.0506,-7.05675,0.00802,-0.33986,411.356,12,0,0,0,1.66052,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
407,59.7825,419.773,0.0196,0.587,14.7859,53.2291,14.7771,0.5081,-5.86767,0.07857,-0.28105,412.882,12,0,0,0,1.59238,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
408,59.8754,421.242,0.0868,2.33,14.3697,51.7311,14.3152,1.2511,-4.16109,0.21218,-0.23215,414.352,12,0,0,0,1.53366,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
409,60.0619,422.6654,0.2271,5.217,14.0422,50.552,13.8985,2.0043,-3.2752,0.23897,-0.19748,415.783,12,0,0,0,1.48662,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
410,60.1576,424.0474,0.4427,8.612,13.7674,49.5627,13.4875,2.7624,-2.74792,0.23408,-0.17019,417.181,12,0,0,0,1.44388,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
411,60.3408,425.3879,0.7343,12.195,13.5276,48.6993,13.0602,3.525,-2.39841,0.25877,-0.14729,418.553,12,1,0,0,1.40139,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
412,60.4497,426.6955,1.079,15.169,13.4725,48.5011,13.049,3.3517,-0.55054,-0.26954,0.32362,419.906,12,1,0,0,1.36821,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
413,60.6231,427.9999,1.4103,15.428,13.4109,48.2791,13.0569,3.0609,-0.61665,-0.34823,0.32637,421.251,12,1,0,0,1.36476,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
414,60.7134,429.3068,1.7054,13.598,13.3528,48.07,13.1219,2.4722,-0.58094,-0.37865,0.32946,422.591,12,1,0,0,1.36697,0.0,"('4S0_0_', '5S0_0_', 2)",,,,,,,,
415,60.8872,430.6205,1.9385,10.796,13.309,47.9123,13.1926,1.7562,-0.43815,-0.36984,0.33236,423.925,13,1,0,0,1.37364,0.0,"('4S0_0_', '5S0_0_', 1)",,,,,,,,
416,60.978,431.9409,2.099,7.539,13.2765,47.7954,13.2396,0.9897,-0.32452,-0.33922,0.33455,425.256,13,1,0,0,1.38018,0.0,"('4S0_0_', '5S0_0_', 1)",,,,,,,,
417,61.1639,433.2656,2.1819,3.994,13.2587,47.7314,13.2575,0.1816,-0.17789,-0.29498,0.33617,426.583,13,1,0,0,1.38428,0.0,"('4S0_0_', '5S0_0_', 1)",,,,,,,,
418,61.2722,434.5818,2.2045,0.95,12.8602,46.2967,12.8579,0.2457,-3.98517,0.94968,-0.10489,427.899,13,1,0,0,1.37406,0.0,"('4S0_0_', '5S0_0_', 1)",,,,,,,,
419,61.4589,435.8588,2.2319,0.333,12.416,44.6977,12.4072,0.4679,-4.44183,1.0,-0.07168,429.176,13,1,0,0,1.33288,0.0,"('4S0_0_', '5S0_0_', 1)",,,,,,,,
420,61.5518,437.091,2.2877,1.658,12.0107,43.2384,11.9737,0.9414,-4.0536,1.0,-0.03467,430.41,14,1,0,0,1.28629,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
421,61.7391,438.2807,2.3928,3.998,11.6775,42.0389,11.5818,1.4915,-3.33193,1.0,-0.00089,431.604,14,1,0,0,1.24222,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
422,61.8321,439.431,2.5533,6.815,11.3689,40.928,11.1807,2.0602,-3.08564,1.0,0.02688,432.766,14,1,0,0,1.20146,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
423,62.0183,440.5463,2.7744,9.972,11.3318,40.7946,10.9847,2.7833,-0.37069,0.2461,0.05259,433.903,14,1,0,0,1.16629,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
424,62.1266,441.6441,3.0444,12.869,11.219,40.3882,10.9205,2.5704,-1.12878,-0.10881,-0.05,435.033,14,0,0,0,1.14836,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
425,62.2981,442.735,3.2942,13.295,11.0811,39.892,10.8693,2.1562,-1.37858,-0.18327,-0.05,436.152,14,0,0,0,1.14069,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
426,62.3913,443.8211,3.498,11.756,10.9375,39.375,10.829,1.5367,-1.43606,-0.21317,-0.05,437.257,14,0,0,0,1.13534,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
427,62.5652,444.9028,3.6384,8.952,10.803,38.8907,10.7662,0.8905,-1.34507,-0.205,-0.05,438.348,14,0,0,0,1.13034,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
428,62.6547,445.978,3.7197,5.78,10.6954,38.5036,10.6875,0.4128,-1.07551,-0.16922,-0.05,439.426,14,0,0,0,1.12329,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
429,62.8257,447.045,3.7565,3.032,10.5959,38.1451,10.5956,0.0777,-0.99579,-0.12163,-0.05,440.494,14,0,0,0,1.11473,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
430,62.9339,448.1027,3.7621,0.994,10.4962,37.7864,10.4954,-0.1277,-0.99646,-0.07735,-0.05,441.552,14,0,0,0,1.10491,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
431,63.1044,449.1502,3.7488,-0.342,10.3946,37.4206,10.392,-0.2326,-1.01596,-0.04251,-0.05,442.599,14,0,0,0,1.09429,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
432,63.1977,450.1874,3.7258,-1.105,10.2916,37.0496,10.288,-0.2724,-1.03057,-0.01812,-0.05,443.637,14,0,0,0,1.08348,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
433,63.3681,451.2141,3.6992,-1.458,10.1878,36.6762,10.1841,-0.2741,-1.03722,-0.00276,-0.05,444.664,14,0,0,0,1.07258,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
434,63.4643,452.2305,3.6726,-1.547,10.0839,36.3021,10.0807,-0.2547,-1.0391,0.00584,-0.05,445.681,14,0,0,0,1.06174,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
435,63.632,453.2365,3.6479,-1.485,9.98,35.928,9.9775,-0.2252,-1.03913,0.00987,-0.05,446.687,14,0,0,0,1.05089,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
436,63.7406,454.2321,3.626,-1.348,9.8761,35.5541,9.8742,-0.1933,-1.03873,0.01111,-0.05,447.683,14,0,0,0,1.04011,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
437,63.9142,455.2175,3.6073,-1.185,9.7723,35.1803,9.7709,-0.164,-1.03825,0.0108,-0.05,448.668,14,0,0,0,1.02936,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
438,64.0045,456.1925,3.5913,-1.023,9.6685,34.8067,9.6675,-0.1382,-1.03799,0.00975,-0.05,449.644,14,0,0,0,1.01851,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
439,64.1748,457.1572,3.5779,-0.876,9.5647,34.433,9.564,-0.1164,-1.0379,0.00847,-0.05,450.608,14,0,0,0,1.00773,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
440,64.2679,458.1115,3.5666,-0.747,9.4609,34.0594,9.4604,-0.0982,-1.03784,0.0072,-0.05,451.563,14,0,0,0,0.99689,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
441,64.4383,459.0555,3.557,-0.638,9.3572,33.6858,9.3568,-0.0833,-1.03781,0.00607,-0.05,452.507,14,0,0,0,0.98608,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
442,64.5475,459.9891,3.5489,-0.547,9.2534,33.3122,9.2531,-0.0709,-1.03781,0.00512,-0.05,453.44,14,0,0,0,0.97523,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
443,64.7176,460.9123,3.542,-0.471,9.1496,32.9386,9.1494,-0.0605,-1.03778,0.00433,-0.05,454.364,14,0,0,0,0.96442,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
444,64.8108,461.8252,3.5361,-0.407,9.0458,32.565,9.0457,-0.0518,-1.03781,0.0037,-0.05,455.277,14,0,0,0,0.95358,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
445,64.9832,462.7277,3.531,-0.353,8.942,32.1913,8.9419,-0.0445,-1.0378,0.00318,-0.05,456.179,14,0,0,0,0.94274,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
446,65.0743,463.6198,3.5267,-0.307,8.8383,31.8177,8.8382,-0.0383,-1.03778,0.00276,-0.05,457.071,14,0,0,0,0.93189,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
447,65.2443,464.5016,3.5229,-0.268,8.7345,31.4441,8.7344,-0.033,-1.03778,0.0024,-0.05,457.953,14,0,0,0,0.92105,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
448,65.3532,465.3729,3.5197,-0.234,8.6307,31.0705,8.6307,-0.0285,-1.03779,0.00211,-0.05,458.824,14,0,0,0,0.91021,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
449,65.5237,466.2339,3.5169,-0.205,8.5269,30.6969,8.5269,-0.0246,-1.03781,0.00186,-0.05,459.685,14,0,0,0,0.89936,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
450,65.6168,467.0845,3.5145,-0.179,8.4231,30.3233,8.4231,-0.0212,-1.03778,0.00164,-0.05,460.536,14,0,0,0,0.88852,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
451,65.7874,467.9248,3.5125,-0.157,8.3194,29.9497,8.3193,-0.0183,-1.03785,0.00146,-0.05,461.376,14,0,0,0,0.87768,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
452,65.8805,468.7546,3.5107,-0.138,8.2156,29.5761,8.2156,-0.0158,-1.03784,0.00129,-0.05,462.206,14,0,0,0,0.86683,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
453,66.054,469.5741,3.5092,-0.121,8.1118,29.2025,8.1118,-0.0136,-1.03783,0.00115,-0.05,463.025,14,0,0,0,0.85599,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
454,66.1595,470.3832,3.5078,-0.106,8.008,28.8288,8.008,-0.0117,-1.03782,0.00102,-0.05,463.835,14,0,0,0,0.84515,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
455,66.33,471.182,3.5067,-0.093,7.9042,28.4552,7.9042,-0.0101,-1.0379,0.00091,-0.05,464.633,14,0,0,0,0.83431,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
456,66.4234,471.9703,3.5057,-0.081,7.8004,28.0816,7.8004,-0.0087,-1.0379,0.00081,-0.05,465.422,14,0,0,0,0.82346,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
457,66.5937,472.7483,3.5048,-0.071,7.6966,27.7079,7.6966,-0.0075,-1.0379,0.00072,-0.05,466.2,14,0,0,0,0.81259,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
458,66.6867,473.5159,3.5041,-0.062,7.5929,27.3343,7.5929,-0.0064,-1.03789,0.00064,-0.05,466.967,14,0,0,0,0.80175,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
459,66.8604,474.2731,3.5035,-0.054,7.4891,26.9606,7.4891,-0.0055,-1.03789,0.00057,-0.05,467.724,14,0,0,0,0.7909,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
460,66.966,475.025,3.5035,-0.03,7.5962,27.3463,7.5962,0.0115,1.07137,0.00631,0.37591,468.476,14,0,0,0,0.78607,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
461,67.1361,475.7866,3.5062,0.075,7.7004,27.7213,7.7001,0.0633,1.04151,0.02061,0.36698,469.238,14,0,0,0,0.79631,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
462,67.2293,476.5586,3.5144,0.327,7.8016,28.0858,7.8004,0.1378,1.01273,0.03383,0.3583,470.01,14,0,0,0,0.80711,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
463,67.4003,477.3405,3.5309,0.753,7.8997,28.439,7.8959,0.2445,0.98088,0.05015,0.34986,470.792,14,0,0,0,0.81744,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
464,67.4933,478.1319,3.5588,1.38,7.9946,28.7804,7.9853,0.3839,0.94851,0.06708,0.34169,471.584,14,0,0,0,0.82733,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
465,67.6638,478.9321,3.5999,2.184,8.0882,29.1174,8.0716,0.5169,0.93616,0.07036,0.33379,472.385,14,0,0,0,0.83663,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
466,67.7724,479.7412,3.6433,2.709,8.1716,29.4179,8.1659,0.3066,0.83464,-0.04312,0.32599,473.196,14,0,0,0,0.84588,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
467,67.9586,480.5597,3.6732,2.476,8.2618,29.7426,8.258,0.2507,0.90196,-0.03328,0.31903,474.015,14,0,0,0,0.85563,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
468,68.0518,481.3872,3.699,2.145,8.3508,30.063,8.347,0.2529,0.89,-0.01511,0.31151,474.842,14,0,0,0,0.86515,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
469,68.2381,482.2236,3.7267,1.998,8.4368,30.3724,8.4307,0.3196,0.8594,0.01252,0.3041,475.679,14,0,0,0,0.8743,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
470,68.3316,483.068,3.7637,2.223,8.5167,30.66,8.5027,0.4874,0.79876,0.05603,0.29694,476.524,14,0,0,0,0.88272,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
471,68.5198,483.9195,3.8161,2.882,8.5963,30.9466,8.572,0.6458,0.79629,0.06895,0.29028,477.378,14,0,0,0,0.89025,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
472,68.6255,484.7782,3.8703,3.327,8.6542,31.155,8.6477,0.3343,0.57874,-0.07736,0.28364,478.238,14,0,0,0,0.89762,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
473,68.8112,485.6446,3.9033,2.793,8.7328,31.4382,8.729,0.2585,0.78662,-0.04895,0.27882,479.105,14,0,0,0,0.90566,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
474,68.9043,486.5189,3.9323,2.304,8.81,31.7159,8.8041,0.3208,0.77158,-0.00177,0.27226,479.98,14,0,0,0,0.914,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
475,69.09,487.4005,3.9686,2.285,8.8826,31.9773,8.8709,0.4554,0.72601,0.03669,0.26584,480.862,14,0,0,0,0.92159,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
476,69.1832,488.2877,4.0245,2.942,8.9341,32.1627,8.896,0.8238,0.51512,0.12362,0.25979,481.751,14,0,0,0,0.92735,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
477,69.3692,489.1775,4.115,4.483,8.9921,32.3715,8.9142,1.181,0.5798,0.14862,0.25549,482.646,14,0,0,0,0.93023,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
478,69.4776,490.0699,4.2232,5.925,9.0058,32.4208,8.9671,0.8334,0.13693,-0.11223,0.25066,483.544,14,1,0,0,0.93298,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
479,69.6637,490.9682,4.3022,5.632,9.0656,32.6361,9.0448,0.613,0.59807,-0.08885,0.24952,484.446,14,1,0,0,0.93911,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
480,69.7568,491.874,4.3656,4.788,9.1363,32.8908,9.1158,0.6125,0.70769,-0.03457,0.24454,485.354,14,1,0,0,0.94691,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
481,69.9276,492.7865,4.4318,4.384,9.2015,33.1254,9.1715,0.7421,0.6515,0.02046,0.23864,486.269,14,1,0,0,0.95388,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
482,70.0209,493.7023,4.5169,4.812,9.2064,33.143,9.1258,1.2151,0.0489,0.18226,0.23321,487.189,14,1,0,0,0.9572,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
483,70.1915,494.6133,4.6493,6.66,9.2234,33.2042,9.0533,1.7631,0.17001,0.22201,0.2328,488.11,14,1,0,0,0.95258,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
484,70.2998,495.5194,4.8154,8.839,9.1909,33.0874,9.0759,1.4495,-0.32437,-0.19403,0.23138,489.031,14,1,0,0,0.94746,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
485,70.4707,496.4289,4.9531,8.972,9.2308,33.2308,9.1613,1.1301,0.39838,-0.10812,0.23409,489.951,14,1,0,0,0.95099,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
486,70.5638,497.3427,5.0782,8.402,9.2191,33.1889,9.0858,1.5621,-0.11638,0.1725,0.23077,490.873,14,1,0,0,0.9553,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
487,70.7502,498.2487,5.2439,9.419,9.1919,33.0907,8.9566,2.0662,-0.27285,0.27029,0.23174,491.794,14,1,0,0,0.94731,0.0,"('5S0_0_', '6S0_0_', 1)",,,,,,,,
488,70.8434,499.1405,5.4621,11.781,9.1574,32.9665,8.7631,2.6581,-0.3449,0.34081,0.23401,492.712,15,1,0,0,0.93302,0.0,"('5S0_0_', '6S0_0_', 0)",,,,,,,,
489,71.0297,500.0124,5.7405,15.111,9.1457,32.9246,8.5312,3.296,-0.11643,0.33992,0.23689,493.627,15,1,0,0,0.91304,0.0,"('5S0_0_', '6S0_0_', 0)",,,,,,,,
490,71.1378,500.8694,6.0624,18.382,9.1946,33.1007,8.6543,3.1057,0.48921,-0.12895,0.54271,494.543,15,1,0,0,0.89843,0.0,"('5S0_0_', '6S0_0_', 0)",,,,,,,,
491,71.3081,501.7372,6.3672,19.327,9.2287,33.2232,8.7986,2.7844,0.3402,-0.22065,0.54027,495.463,15,1,0,0,0.90936,0.0,"('5S0_0_', '6S0_0_', 0)",,,,,,,,
492,71.4013,502.6204,6.6365,18.293,9.2695,33.3703,8.9777,2.3075,0.40867,-0.26979,0.53857,496.386,15,1,0,0,0.92489,0.0,"('5S0_0_', '6S0_0_', 0)",,,,,,,,
493,71.59,503.5221,6.8564,15.854,9.3393,33.6214,9.1746,1.746,0.6975,-0.28059,0.53652,497.314,15,0,0,0,0.94367,0.0,"('5S0_0_', '6S0_0_', 0)",,,,,,,,
494,71.6823,504.444,7.019,12.491,9.4586,34.0509,9.3878,1.1546,1.19293,-0.2615,0.53304,498.25,15,0,0,0,0.9645,0.0,"('5S0_0_', '6S0_0_', 0)",,,,,,,,
495,71.851,505.3867,7.1272,8.859,9.605,34.5782,9.5799,0.6941,1.4647,-0.21999,0.52707,499.199,15,0,0,0,0.98591,0.0,"('5S0_0_', '6S0_0_', 0)",,,,,,,,
496,71.9473,506.3482,7.192,5.624,9.7584,35.1301,9.7524,0.3401,1.53309,-0.16777,0.51975,500.163,16,0,0,0,1.00546,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
497,72.1338,507.3267,7.2231,3.05,9.9101,35.6762,9.9097,0.0863,1.51695,-0.11774,0.51208,501.142,16,0,0,0,1.02308,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
498,72.2238,508.3207,7.2303,1.175,10.0577,36.2077,10.0574,-0.0824,1.47645,-0.07571,0.5045,502.136,16,0,0,0,1.03922,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
499,72.4101,509.3293,7.2215,-0.078,10.2014,36.7249,10.1997,-0.1838,1.43677,-0.04341,0.49712,503.144,16,0,0,0,1.05451,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
500,72.5028,510.3521,7.2031,-0.829,10.3418,37.2305,10.3392,-0.2338,1.40437,-0.02042,0.48993,504.167,16,0,0,0,1.0693,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
501,72.6884,511.3887,7.1801,-1.209,10.4796,37.7267,10.4767,-0.2469,1.37833,-0.00527,0.48291,505.204,16,0,0,0,1.08384,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
502,72.7977,512.4391,7.156,-1.334,10.6153,38.215,10.6127,-0.2363,1.35647,0.00378,0.47602,506.255,16,0,0,0,1.09818,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
503,72.9672,513.5031,7.1331,-1.3,10.749,38.6963,10.7469,-0.2129,1.33675,0.00844,0.46924,507.319,16,0,0,0,1.11234,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
504,73.06,514.5805,7.1124,-1.177,10.8808,39.1708,10.8792,-0.1846,1.31808,0.01015,0.46255,508.397,16,0,0,0,1.12636,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
505,73.247,515.671,7.0945,-1.015,11.0107,39.6387,11.0096,-0.1557,1.29965,0.01006,0.45596,509.487,16,0,0,0,1.14006,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
506,73.3399,516.7745,7.0794,-0.848,11.1389,40.1,11.1381,-0.129,1.2814,0.009,0.44946,510.591,16,0,0,0,1.15364,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
507,73.5126,517.8909,7.0669,-0.694,11.2652,40.5547,11.2647,-0.1057,1.26328,0.00755,0.44306,511.707,16,0,0,0,1.16703,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
508,73.6196,519.0198,7.0567,-0.561,11.3897,41.0031,11.3894,-0.0864,1.24537,0.00606,0.43674,512.836,16,0,0,0,1.18022,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
509,73.7901,520.1612,7.0483,-0.452,11.5125,41.445,11.5123,-0.071,1.22761,0.00471,0.43051,513.978,16,0,0,0,1.19316,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
510,73.8831,521.3148,7.0414,-0.365,11.6335,41.8806,11.6334,-0.059,1.21003,0.0036,0.42437,515.131,16,0,0,0,1.20592,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
511,74.069,522.4805,7.0356,-0.298,11.7528,42.3101,11.7527,-0.0495,1.19286,0.00274,0.41832,516.297,16,0,0,0,1.2186,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
512,74.1619,523.6581,7.0308,-0.246,11.8704,42.7334,11.8703,-0.0419,1.17589,0.0021,0.41236,517.475,16,0,0,0,1.23103,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
513,74.3323,524.8474,7.0267,-0.206,11.9863,43.1507,11.9862,-0.036,1.15912,0.00163,0.40648,518.664,16,0,0,0,1.24327,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
514,74.4411,526.0483,7.0232,-0.174,12.1005,43.562,12.1005,-0.0311,1.14251,0.0013,0.40069,519.865,16,0,0,0,1.25538,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
515,74.6278,527.2606,7.0201,-0.149,12.2132,43.9674,12.2131,-0.027,1.12628,0.00107,0.39497,521.077,16,0,0,0,1.26724,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
516,74.7203,528.4842,7.0175,-0.128,12.3242,44.3671,12.3242,-0.0235,1.11025,0.0009,0.38934,522.301,16,0,0,0,1.27903,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
517,74.8927,529.7188,7.0152,-0.11,12.4336,44.7611,12.4336,-0.0205,1.09438,0.00076,0.38379,523.535,16,0,0,0,1.29057,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
518,74.9873,530.9642,7.0132,-0.095,12.5415,45.1494,12.5415,-0.0179,1.07875,0.00066,0.37832,524.781,16,0,0,0,1.30186,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
519,75.1547,532.2206,7.0114,-0.082,12.6478,45.5322,12.6478,-0.0155,1.06331,0.00057,0.37292,526.037,16,0,0,0,1.31332,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
520,75.2628,533.4874,7.0099,-0.071,12.7527,45.9096,12.7527,-0.0135,1.04825,0.00049,0.36761,527.304,16,0,0,0,1.32417,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
521,75.4366,534.7648,7.0086,-0.061,12.856,46.2816,12.856,-0.0117,1.03319,0.00042,0.36237,528.581,16,0,0,0,1.3352,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
522,75.5262,536.0524,7.0075,-0.052,12.9578,46.6482,12.9578,-0.0101,1.01851,0.00036,0.3572,529.869,16,0,0,0,1.34597,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
523,75.7123,537.3502,7.0065,-0.045,13.0582,47.0097,13.0582,-0.0087,1.00402,0.00031,0.35211,531.167,16,0,0,0,1.35655,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
524,75.8053,538.658,7.0056,-0.038,13.1572,47.366,13.1572,-0.0076,0.98972,0.00026,0.34709,532.475,16,0,0,0,1.36695,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
525,75.9912,539.9756,7.0049,-0.033,13.2548,47.7172,13.2548,-0.0066,0.9756,0.00022,0.34214,533.792,16,0,0,0,1.37733,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
526,76.1,541.303,7.0042,-0.028,13.3509,48.0634,13.3509,-0.0057,0.96168,0.00019,0.33726,535.12,16,0,0,0,1.38747,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
527,76.2704,542.64,7.0037,-0.024,13.4457,48.4047,13.4457,-0.0049,0.94795,0.00016,0.33245,536.457,16,0,0,0,1.39748,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
528,76.3634,543.9865,7.0032,-0.021,13.5392,48.741,13.5392,-0.0043,0.93441,0.00014,0.32771,537.803,16,0,0,0,1.40736,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
529,76.5336,545.3423,7.0028,-0.018,13.6313,49.0726,13.6313,-0.0037,0.92106,0.00012,0.32304,539.159,16,0,0,0,1.41718,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
530,76.6268,546.7073,7.0024,-0.015,13.7221,49.3995,13.7221,-0.0032,0.90809,0.0001,0.31844,540.524,16,0,0,0,1.4268,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
531,76.7972,548.0813,7.0021,-0.013,13.8116,49.7218,13.8116,-0.0028,0.89512,8e-05,0.3139,541.898,16,0,0,0,1.43611,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
532,76.9059,549.4642,7.0018,-0.011,13.8998,50.0394,13.8998,-0.0024,0.88234,7e-05,0.30942,543.281,16,0,0,0,1.44548,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
533,77.0929,550.856,7.0016,-0.01,13.9868,50.3525,13.9868,-0.0021,0.86975,6e-05,0.30501,544.673,16,0,0,0,1.45466,0.0,"('6S0_0_', '7R0_0_', 0)",,,,,,,,
