timestep,elapsed_s,x,y,heading_deg,speed_ms,speed_kmh,vx,vy,accel_ms2,steering,throttle_brake,total_dist_m,lane_changes,on_broken_line,crash_vehicle,crash_object,reward,cost,current_lane_id,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety
45,10.6875,15.841,0.0,-0.0,5.938,21.3767,5.938,-0.0,2.0339,0.0,0.71327,5.171,0,0,0,0,0.60424,0.0,"('>>', '>>>', 2)",,,,,,,,
46,10.7963,16.4388,0.0,-0.0,6.1385,22.0985,6.1385,-0.0,2.00491,-0.0,0.7031,5.768,0,0,0,0,0.62542,0.0,"('>>', '>>>', 2)",,,,,,,,
47,10.9824,17.0566,0.0,-0.0,6.3361,22.81,6.3361,-0.0,1.9763,-0.0,0.69308,6.386,0,0,0,0,0.6463,0.0,"('>>', '>>>', 2)",,,,,,,,
48,11.0755,17.6941,0.0,-0.0,6.5309,23.5113,6.5309,-0.0,1.94817,0.0,0.68319,7.024,0,0,0,0,0.66688,0.0,"('>>', '>>>', 2)",,,,,,,,
49,11.2616,18.351,0.0,-0.0,6.723,24.2026,6.723,-0.0,1.92032,0.0,0.67345,7.681,0,0,0,0,0.68717,0.0,"('>>', '>>>', 2)",,,,,,,,
50,11.3551,19.0271,0.0,-0.0,6.9122,24.8841,6.9122,-0.0,1.89295,0.0,0.66385,8.357,0,0,0,0,0.70717,0.0,"('>>', '>>>', 2)",,,,,,,,
51,11.5258,19.722,0.0,-0.0,7.0988,25.5558,7.0988,-0.0,1.86596,0.0,0.65439,9.052,0,0,0,0,0.72689,0.0,"('>>', '>>>', 2)",,,,,,,,
52,11.6345,20.4356,0.0,-0.0,7.2828,26.218,7.2828,-0.0,1.83935,0.0,0.64506,9.765,0,0,0,0,0.74632,0.0,"('>>', '>>>', 2)",,,,,,,,
53,11.8055,21.1675,0.0,-0.0,7.4641,26.8707,7.4641,-0.0,1.81313,0.0,0.63586,10.497,0,0,0,0,0.76548,0.0,"('>>', '>>>', 2)",,,,,,,,
54,11.9004,21.9175,0.0,-0.0,7.6428,27.5141,7.6428,-0.0,1.78728,0.0,0.6268,11.247,0,0,0,0,0.78436,0.0,"('>>', '>>>', 2)",,,,,,,,
55,12.0848,22.6852,0.0,-0.0,7.819,28.1484,7.819,-0.0,1.76182,0.0,0.61786,12.015,0,0,0,0,0.80298,0.0,"('>>', '>>>', 2)",,,,,,,,
56,12.1779,23.4706,0.0,-0.0,7.9927,28.7736,7.9927,-0.0,1.73674,0.0,0.60905,12.8,0,0,0,0,0.82133,0.0,"('>>', '>>>', 2)",,,,,,,,
57,12.3483,24.2733,-0.0,-0.0,8.1639,29.39,8.1639,-0.0,1.71203,0.0,0.60037,13.603,0,0,0,0,0.83942,0.0,"('>>', '>>>', 2)",,,,,,,,
58,12.4569,25.093,-0.0,-0.0,8.3326,29.9975,8.3326,-0.0,1.68762,0.0,0.59181,14.423,0,0,0,0,0.85725,0.0,"('>>', '>>>', 2)",,,,,,,,
59,12.6432,25.9296,-0.0,-0.0,8.499,30.5963,8.499,-0.0,1.6634,0.0,0.58337,15.259,0,0,0,0,0.87483,0.0,"('>>', '>>>', 2)",,,,,,,,
60,12.7361,26.7828,-0.0,-0.0,8.663,31.1866,8.663,-0.0,1.63975,0.0,0.57505,16.112,0,0,0,0,0.89215,0.0,"('>>', '>>>', 2)",,,,,,,,
61,12.9228,27.6523,-0.0,-0.0,8.8246,31.7685,8.8246,-0.0,1.61629,0.0,0.56685,16.982,0,0,0,0,0.90923,0.0,"('>>', '>>>', 2)",,,,,,,,
62,13.0175,28.5379,-0.0,-0.0,8.9839,32.3421,8.9839,-0.0,1.5934,0.0,0.55877,17.867,0,0,0,0,0.92606,0.0,"('>>', '>>>', 2)",,,,,,,,
63,13.1865,29.4395,-0.0,-0.0,9.141,32.9076,9.141,-0.0,1.5707,0.0,0.5508,18.769,0,0,0,0,0.94266,0.0,"('>>', '>>>', 2)",,,,,,,,
64,13.2951,30.3567,-0.0,-0.0,9.2958,33.4649,9.2958,-0.0,1.54819,0.0,0.54295,19.686,0,0,0,0,0.95902,0.0,"('>>', '>>>', 2)",,,,,,,,
65,13.4657,31.2893,-0.0,-0.0,9.4484,34.0143,9.4484,-0.0,1.52607,0.0,0.53521,20.619,0,0,0,0,0.97514,0.0,"('>>', '>>>', 2)",,,,,,,,
66,13.5587,32.2371,-0.0,-0.0,9.5989,34.5559,9.5989,-0.0,1.50433,0.0,0.52758,21.567,0,0,0,0,0.99104,0.0,"('>>', '>>>', 2)",,,,,,,,
67,13.7296,33.2,-0.0,-0.0,9.7471,35.0897,9.7471,-0.0,1.48296,0.0,0.52006,22.529,0,0,0,0,1.00671,0.0,"('>>', '>>>', 2)",,,,,,,,
68,13.8226,34.1776,-0.0,-0.0,9.8933,35.616,9.8933,-0.0,1.46179,0.0,0.51264,23.507,0,0,0,0,1.02215,0.0,"('>>', '>>>', 2)",,,,,,,,
69,14.0087,35.1698,-0.0,-0.0,10.0374,36.1347,10.0374,-0.0,1.441,0.0,0.50533,24.499,0,0,0,0,1.03738,0.0,"('>>', '>>>', 2)",,,,,,,,
70,14.1178,36.1764,-0.0,-0.0,10.1795,36.6461,10.1795,-0.0,1.4204,0.0,0.49813,25.506,0,0,0,0,1.05238,0.0,"('>>', '>>>', 2)",,,,,,,,
71,14.288,37.1971,-0.0,-0.0,10.3195,37.1501,10.3195,-0.0,1.40018,0.0,0.49103,26.527,0,0,0,0,1.06718,0.0,"('>>', '>>>', 2)",,,,,,,,
72,14.3806,38.2318,-0.0,-0.0,10.4575,37.647,10.4575,-0.0,1.38016,0.0,0.48402,27.561,0,0,0,0,1.08176,0.0,"('>>', '>>>', 2)",,,,,,,,
73,14.5514,39.2803,-0.0,-0.0,10.5936,38.1368,10.5936,-0.0,1.36051,0.0,0.47712,28.61,0,0,0,0,1.09613,0.0,"('>>', '>>>', 2)",,,,,,,,
74,14.6444,40.3423,-0.0,-0.0,10.7277,38.6196,10.7277,0.0,1.34106,0.0,0.47032,29.672,0,0,0,0,1.11031,0.0,"('>>', '>>>', 2)",,,,,,,,
75,14.8151,41.4177,-0.0,0.0,10.8599,39.0955,10.8599,0.0,1.32198,0.0,0.46362,30.747,0,0,0,0,1.12427,0.0,"('>>', '>>>', 2)",,,,,,,,
76,14.9239,42.5063,-0.0,0.0,10.9902,39.5646,10.9902,0.0,1.3031,0.0,0.45701,31.836,0,0,0,0,1.13804,0.0,"('>>', '>>>', 2)",,,,,,,,
77,15.1102,43.6079,-0.0,0.0,11.1186,40.0271,11.1186,0.0,1.2846,0.0,0.45049,32.937,0,0,0,0,1.15161,0.0,"('>>', '>>>', 2)",,,,,,,,
78,15.2032,44.7223,-0.0,0.0,11.2453,40.4829,11.2453,0.0,1.26629,0.0,0.44407,34.052,0,0,0,0,1.16499,0.0,"('>>', '>>>', 2)",,,,,,,,
79,15.3735,45.8493,-0.0,0.0,11.3701,40.9323,11.3701,0.0,1.24817,-0.0,0.43774,35.179,0,0,0,0,1.17818,0.0,"('>>', '>>>', 2)",,,,,,,,
80,15.4663,46.9888,-0.0,0.0,11.4931,41.3752,11.4931,0.0,1.23043,-0.0,0.4315,36.318,0,0,0,0,1.19118,0.0,"('>>', '>>>', 2)",,,,,,,,
81,15.6369,48.1405,-0.0,0.0,11.6144,41.8118,11.6144,0.0,1.21288,-0.0,0.42534,37.47,0,0,0,0,1.20399,0.0,"('>>', '>>>', 2)",,,,,,,,
82,15.7457,49.3043,-0.0,0.0,11.734,42.2422,11.734,0.0,1.19553,-0.0,0.41928,38.634,0,0,0,0,1.21663,0.0,"('>>', '>>>', 2)",,,,,,,,
83,15.9169,50.48,-0.0,0.0,11.8518,42.6665,11.8518,0.0,1.17855,-0.0,0.4133,39.81,1,0,0,0,1.22908,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
84,16.0101,51.6675,-0.0,0.0,11.968,43.0848,11.968,0.0,1.16177,-0.0,0.40741,40.997,1,0,0,0,1.24135,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
85,16.1805,52.8666,-0.0,0.0,12.0825,43.497,12.0825,0.0,1.14517,0.0,0.4016,42.196,1,0,0,0,1.25346,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
86,16.2741,54.0771,-0.0,0.0,12.1954,43.9034,12.1954,0.0,1.12877,-0.0,0.39587,43.407,1,0,0,0,1.26538,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
87,16.4449,55.2989,-0.0,0.0,12.3067,44.304,12.3067,0.0,1.11275,-0.0,0.39023,44.628,1,0,0,0,1.27714,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
88,16.5533,56.5265,0.005,0.16,12.2013,43.9245,12.2002,0.1629,-1.05393,0.03395,-0.04932,45.856,1,0,0,0,1.28255,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
89,16.7242,57.7446,0.0247,0.71,12.1058,43.581,12.1016,0.3187,-0.95426,0.04043,-0.04507,47.074,1,0,0,0,1.27255,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
90,16.8172,58.9533,0.0591,1.408,12.0331,43.3191,12.0245,0.4547,-0.72757,0.03699,-0.03472,48.283,1,0,0,0,1.26287,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
91,16.9881,60.1549,0.1063,2.073,11.9851,43.1465,11.9721,0.5596,-0.47939,0.02901,-0.02307,49.486,1,0,0,0,1.25546,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
92,17.0833,61.3516,0.1633,2.61,11.9585,43.0507,11.9417,0.6334,-0.26626,0.02018,-0.01289,50.684,1,0,0,0,1.25052,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
93,17.2517,62.5454,0.2277,3.01,11.9427,42.9937,11.9224,0.6954,-0.15814,0.01584,-0.00763,51.88,1,0,0,0,1.24759,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
94,17.36,63.7356,0.2869,2.967,11.8384,42.6183,11.8327,0.3679,-1.04283,-0.0696,-0.04395,53.071,1,0,0,0,1.2435,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
95,17.5481,64.9177,0.3194,2.026,11.766,42.3575,11.7651,0.1398,-0.72443,-0.06642,-0.03303,54.254,1,0,0,0,1.23496,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
96,17.6393,66.0945,0.334,1.035,11.7657,42.3565,11.7655,0.0717,-0.00279,-0.02883,-0.00068,55.431,1,0,0,0,1.22975,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
97,17.8256,67.2709,0.3461,0.611,11.7638,42.3499,11.7623,0.1926,-0.01847,0.02221,0.00398,56.607,1,0,0,0,1.22936,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
98,17.9187,68.4459,0.3712,0.951,11.7199,42.1918,11.7129,0.4059,-0.43901,0.05436,-0.01838,57.782,1,0,0,0,1.22774,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
99,18.0892,69.6158,0.4172,1.841,11.6663,41.9988,11.6484,0.6474,-0.53611,0.06702,-0.02357,58.953,1,0,0,0,1.22242,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
100,18.1979,70.7806,0.4718,2.511,11.6414,41.909,11.6354,0.3741,-0.2494,-0.04829,-0.006,60.119,1,0,0,0,1.21719,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
101,18.3841,71.9441,0.5065,2.062,11.6329,41.8785,11.6307,0.2272,-0.08471,-0.04665,-0.00277,61.283,1,0,0,0,1.21582,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
102,18.4778,73.1073,0.5297,1.42,11.6379,41.8966,11.6365,0.1861,0.05014,-0.02093,0.01594,62.447,1,0,0,0,1.21559,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
103,18.6484,74.2708,0.5529,1.162,11.6395,41.902,11.6354,0.3068,0.01517,0.02273,0.01426,63.61,1,0,0,0,1.21591,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
104,18.7414,75.4336,0.5892,1.537,11.6197,41.8308,11.6083,0.5144,-0.19803,0.05297,-0.00704,64.774,1,0,0,0,1.21512,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
105,18.9121,76.5931,0.6468,2.436,11.5758,41.6728,11.5496,0.7776,-0.43873,0.07146,-0.01833,65.935,1,0,0,0,1.21158,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
106,19.0207,77.7484,0.7143,3.148,11.5623,41.6241,11.5515,0.4991,-0.13521,-0.04986,0.00045,67.092,1,1,0,0,1.2073,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
107,19.1911,78.9036,0.7615,2.702,11.5603,41.6173,11.555,0.3516,-0.01913,-0.0475,0.00323,68.248,1,1,0,0,1.20723,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
108,19.2842,80.0592,0.8007,2.166,11.5692,41.6491,11.5614,0.4236,0.08833,0.00371,0.03404,69.404,1,1,0,0,1.20763,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
109,19.4706,81.2148,0.8496,2.277,11.5631,41.6272,11.5455,0.6382,-0.06081,0.0496,0.00118,70.561,1,1,0,0,1.20766,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
110,19.5635,82.3674,0.9215,3.129,11.5053,41.419,11.4654,0.9572,-0.5783,0.08463,-0.02283,71.716,1,1,0,0,1.20435,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
111,19.7345,83.5121,1.024,4.524,11.4484,41.2142,11.3768,1.2781,-0.56893,0.09326,-0.02405,72.865,1,1,0,0,1.19624,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
112,19.843,84.6493,1.1416,5.604,11.3734,40.9443,11.3371,0.9077,-0.74966,-0.099,-0.02333,74.008,1,1,0,0,1.18833,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
113,20.0138,85.7825,1.226,4.888,11.326,40.7735,11.3106,0.5899,-0.47433,-0.09741,-0.01597,75.145,1,1,0,0,1.18418,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
114,20.1068,86.9138,1.2884,3.709,11.3382,40.8174,11.323,0.586,0.12194,-0.0264,0.03769,76.278,1,1,0,0,1.18235,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
115,20.2776,88.0454,1.3553,3.369,11.335,40.8058,11.3052,0.8201,-0.03219,0.04798,0.02157,77.411,1,1,0,0,1.1826,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
116,20.3705,89.1739,1.447,4.133,11.2892,40.641,11.2264,1.1888,-0.45801,0.09936,-0.01413,78.544,1,1,0,0,1.17928,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
117,20.5407,90.2943,1.5742,5.708,11.2334,40.4403,11.1231,1.5701,-0.55744,0.11502,-0.02127,79.671,1,1,0,0,1.17096,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
118,20.6496,91.4077,1.7214,7.071,11.2221,40.3994,11.1543,1.2317,-0.11349,-0.19278,0.30338,80.794,1,1,0,0,1.16389,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
119,20.8197,92.5237,1.8358,6.488,11.2152,40.3748,11.1899,0.7536,-0.06847,-0.22049,0.28455,81.916,2,1,0,0,1.16648,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
120,20.9129,93.6436,1.8989,4.4,11.2345,40.444,11.2338,0.1247,0.19245,-0.21603,0.28802,83.038,2,1,0,0,1.17047,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
121,21.0837,94.7687,1.9016,1.48,11.3104,40.7176,11.3026,-0.4216,0.75976,-0.17391,0.31654,84.163,2,1,0,0,1.17595,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
122,21.1769,95.9004,1.8508,-1.484,11.3989,41.0361,11.3619,-0.9173,0.88481,-0.15083,0.3289,85.296,2,1,0,0,1.18301,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
123,21.3475,97.0388,1.7565,-3.993,11.5091,41.4326,11.4468,-1.1952,1.10139,-0.08965,0.3673,86.438,2,1,0,0,1.19017,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
124,21.456,98.1837,1.645,-5.372,11.5074,41.4265,11.4722,-0.8994,-0.017,0.17641,0.30106,87.588,3,1,0,0,1.19668,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
125,21.6262,99.3314,1.564,-4.725,11.5084,41.4303,11.501,-0.4128,0.01049,0.20306,0.28249,88.739,3,1,0,0,1.19949,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
126,21.7213,100.4825,1.5352,-2.56,11.552,41.587,11.5499,0.2173,0.43554,0.18376,0.29595,89.89,3,1,0,0,1.20314,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
127,21.89,101.6391,1.565,0.307,11.6348,41.8853,11.6133,0.7071,0.82835,0.15205,0.31597,91.047,3,1,0,0,1.2089,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
128,21.9834,102.8022,1.6405,2.922,11.7354,42.2474,11.6872,1.0619,1.00586,0.10674,0.34354,92.213,3,1,0,0,1.21599,0.0,"('>>>', '1S0_0_', 2)",,,,,,,,
129,22.1691,103.9727,1.7511,4.935,11.8391,42.6207,11.7611,1.3567,1.03714,0.07832,0.3584,93.389,4,1,0,0,1.22372,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
130,22.2776,105.1511,1.8872,6.337,11.9506,43.0221,11.858,1.4845,1.11495,0.03503,0.38352,94.575,4,1,0,0,1.23215,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
131,22.4481,106.3394,2.034,7.021,12.065,43.434,11.9729,1.4874,1.144,-0.00082,0.4019,95.772,4,1,0,0,1.24262,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
132,22.5411,107.5391,2.1806,7.094,12.1729,43.8223,12.0892,1.4246,1.07874,-0.02019,0.38262,96.981,4,1,0,0,1.25447,0.0,"('>>>', '1S0_0_', 1)",,,,,,,,
133,22.7118,108.7503,2.3208,6.787,12.2778,44.2002,12.2052,1.3333,1.04977,-0.02785,0.37186,98.2,5,1,0,0,1.26652,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
134,22.8063,109.9732,2.4517,6.287,12.3806,44.57,12.3204,1.2192,1.02714,-0.03204,0.36368,99.43,5,1,0,0,1.27855,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
135,22.9925,111.2075,2.5712,5.692,12.4819,44.9349,12.4336,1.0978,1.01375,-0.03251,0.35822,100.67,5,1,0,0,1.29047,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
136,23.101,112.453,2.6787,5.074,12.5825,45.2969,12.5444,0.9786,1.00553,-0.03056,0.35451,101.92,5,1,0,0,1.30219,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
137,23.2713,113.7096,2.7744,4.475,12.6821,45.6554,12.6527,0.8624,0.99589,-0.02865,0.35082,103.181,5,1,0,0,1.31366,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
138,23.3644,114.977,2.8589,3.92,12.7814,46.0129,12.7585,0.7638,0.99304,-0.02422,0.34894,104.451,5,0,0,0,1.3249,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
139,23.5351,116.2549,2.9337,3.433,12.88,46.368,12.8622,0.6764,0.98631,-0.02076,0.3464,105.731,5,0,0,0,1.33588,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
140,23.6287,117.5432,3.0,3.011,12.9779,46.7203,12.964,0.6003,0.97859,-0.01777,0.34356,107.021,5,0,0,0,1.34665,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
141,23.7994,118.8416,3.0587,2.643,13.0747,47.0688,13.0639,0.5297,0.96802,-0.01601,0.3399,108.32,5,0,0,0,1.35723,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
142,23.9083,120.1412,3.1187,2.588,12.8235,46.1647,12.8026,0.7328,-2.51146,0.04072,-0.11806,109.621,5,0,0,0,1.35728,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
143,24.0944,121.4173,3.1949,3.178,12.6192,45.4291,12.5885,0.8799,-2.04326,0.04128,-0.09752,110.9,5,0,0,0,1.33293,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
144,24.1874,122.6735,3.2837,3.863,12.4756,44.9121,12.4387,0.9589,-1.43623,0.02529,-0.0693,112.159,5,0,0,0,1.3123,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
145,24.358,123.9158,3.3788,4.321,12.3837,44.5814,12.3457,0.9704,-0.91837,0.00672,-0.04433,113.405,5,0,0,0,1.29802,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
146,24.451,125.149,3.4747,4.479,12.3096,44.3144,12.2733,0.9436,-0.74178,-0.00524,-0.03565,114.642,5,0,0,0,1.28863,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
147,24.6372,126.3751,3.5682,4.426,12.243,44.0749,12.2093,0.908,-0.66514,-0.00883,-0.03198,115.872,5,0,0,0,1.28118,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
148,24.7457,127.5926,3.6476,3.95,12.0606,43.418,12.0499,0.5062,-1.82475,-0.08642,-0.08075,117.092,5,0,0,0,1.27178,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
149,24.9319,128.7955,3.6936,2.681,11.9376,42.9753,11.9352,0.2393,-1.2297,-0.07494,-0.05751,118.296,5,0,0,0,1.25662,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
150,25.0249,129.9885,3.7174,1.481,11.8971,42.8294,11.8963,0.1343,-0.40527,-0.03637,-0.02026,119.489,5,0,0,0,1.24658,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
151,25.211,131.1783,3.7338,0.853,11.8978,42.8323,11.8965,0.178,0.0078,0.00493,0.00513,120.679,5,0,0,0,1.2433,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
152,25.3037,132.3671,3.7555,0.885,11.8658,42.7167,11.8618,0.308,-0.32089,0.03238,-0.01415,121.868,5,0,0,0,1.24218,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
153,25.4905,133.552,3.7908,1.419,11.8143,42.5316,11.8041,0.4914,-0.51428,0.04911,-0.02319,123.053,5,0,0,0,1.23807,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
154,25.5989,134.7317,3.8303,1.817,11.7691,42.3686,11.7668,0.2297,-0.45266,-0.04641,-0.01702,124.234,5,0,0,0,1.23269,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
155,25.7695,135.9077,3.8496,1.278,11.7316,42.2336,11.7314,0.0531,-0.37506,-0.05103,-0.01648,125.41,5,0,0,0,1.22877,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
156,25.8627,137.0811,3.8554,0.563,11.734,42.2423,11.734,0.004,0.02414,-0.02274,0.00645,126.583,5,0,0,0,1.22616,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
157,26.0333,138.2545,3.8593,0.229,11.7361,42.2498,11.7357,0.0867,0.02091,0.01418,0.01224,127.756,5,0,0,0,1.22621,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
158,26.1264,139.4274,3.873,0.473,11.7132,42.1674,11.7102,0.266,-0.22888,0.04434,-0.00905,128.929,5,0,0,0,1.22562,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
159,26.312,140.5973,3.9048,1.213,11.6712,42.0164,11.661,0.489,-0.4196,0.06008,-0.01815,130.1,5,0,0,0,1.22244,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
160,26.4212,141.7636,3.9455,1.825,11.6671,42.0017,11.6633,0.2985,-0.04072,-0.02859,0.00738,131.267,5,0,0,0,1.21885,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
161,26.592,142.9301,3.9746,1.635,11.6701,42.0125,11.6677,0.2406,0.03005,-0.02176,0.0125,132.434,5,0,0,0,1.21893,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
162,26.6849,144.0969,4.0006,1.389,11.6775,42.039,11.6742,0.2755,0.07349,0.00155,0.0264,133.601,5,0,0,0,1.21943,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
163,26.856,145.2641,4.0332,1.504,11.6741,42.0269,11.6658,0.4414,-0.03363,0.03724,0.00081,134.768,5,0,0,0,1.21968,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
164,26.9491,146.4296,4.0829,2.139,11.6391,41.9008,11.6199,0.668,-0.3502,0.05945,-0.01446,135.935,5,0,0,0,1.21786,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
165,27.1353,147.5901,4.1556,3.168,11.592,41.731,11.5545,0.931,-0.47163,0.07202,-0.02034,137.098,5,0,0,0,1.21275,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
166,27.244,148.7443,4.238,3.908,11.4951,41.3822,11.4826,0.5355,-0.96898,-0.0997,-0.03578,138.255,5,0,0,0,1.20584,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
167,27.4304,149.8912,4.2847,2.982,11.4184,41.1064,11.4168,0.1919,-0.76619,-0.10286,-0.02992,139.403,5,1,0,0,1.19834,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
168,27.5234,151.0333,4.3042,1.587,11.4243,41.1275,11.424,0.0812,0.05871,-0.05025,0.01329,140.545,5,1,0,0,1.19351,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
169,27.7096,152.1757,4.3187,0.864,11.4296,41.1465,11.4274,0.2216,0.05283,0.02124,0.03311,141.688,5,1,0,0,1.19381,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
170,27.8028,153.3174,4.3497,1.207,11.4016,41.0458,11.3893,0.5301,-0.27973,0.07814,-0.00716,142.83,5,1,0,0,1.19299,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
171,27.9892,154.4543,4.4115,2.457,11.3386,40.8191,11.3027,0.9019,-0.62981,0.10577,-0.02417,143.968,5,1,0,0,1.18794,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
172,28.097,155.5864,4.4914,3.628,11.3864,40.991,11.3734,0.5433,0.47752,-0.09941,0.36348,145.103,5,1,0,0,1.18335,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
173,28.2836,156.7252,4.5371,2.922,11.4556,41.2401,11.4549,0.1257,0.69206,-0.12214,0.34519,146.243,5,1,0,0,1.19037,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
174,28.3764,157.8727,4.5438,1.185,11.5506,41.5821,11.5487,-0.2095,0.94978,-0.10564,0.35327,147.39,5,1,0,0,1.19942,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
175,28.5473,159.0296,4.5184,-0.608,11.6534,41.9522,11.6432,-0.4876,1.02812,-0.08508,0.36291,148.548,5,1,0,0,1.20933,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
176,28.6403,160.196,4.4675,-2.095,11.763,42.3467,11.7437,-0.6725,1.09602,-0.05468,0.37905,149.715,5,1,0,0,1.21941,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
177,28.8109,161.3726,4.3989,-3.127,11.8751,42.7502,11.8486,-0.7922,1.12084,-0.03175,0.38962,150.894,5,1,0,0,1.23003,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
178,28.9197,162.5451,4.3082,-4.135,11.4094,41.0739,11.3342,-1.3081,-4.65649,-0.40082,-0.27017,152.07,5,1,0,0,1.2238,0.0,"('1S0_0_', '2S0_0_', 1)",,,,,,,,
